title,year,number_ratings,average_rating,length,genres
Red Room,2017,Weighted average of 2.62 based on 347 ratings,2.6,96 mins   More at IMDB TMDB,"Horror, Thriller"
The Greenaway Alphabet,2017,Weighted average of 3.57 based on 365 ratings,3.6,68 mins   More at IMDB TMDB,Documentary
National Theatre Live: Rosencrantz & Guildenstern Are Dead,2017,Weighted average of 3.70 based on 264 ratings,3.7,169 mins   More at IMDB TMDB,"Comedy, Drama"
The Gateway,2017,Weighted average of 2.90 based on 494 ratings,2.9,90 mins   More at IMDB TMDB,"Science Fiction, Monsters, Aliens, Sci-Fi And The Apocalypse, Thought-Provoking Sci-Fi Action And Future Technology, Show All…"
Al Berto,2017,Weighted average of 3.26 based on 377 ratings,3.3,113 mins   More at IMDB TMDB,Drama
Engaging Father Christmas,2017,Weighted average of 3.04 based on 387 ratings,3.0,85 mins   More at IMDB TMDB,"Romance, TV Movie, Drama"
Bob the Drag Queen: Suspiciously Large Woman,2017,Weighted average of 3.41 based on 456 ratings,3.4,57 mins   More at TMDB,Comedy
Gandarrapiddo!: The Revenger Squad,2017,Weighted average of 2.66 based on 713 ratings,2.7,111 mins   More at IMDB TMDB,Comedy
Oru Mexican Aparatha,2017,Weighted average of 3.00 based on 833 ratings,3.0,143 mins   More at IMDB TMDB,"Drama, Action"
Rodents of Unusual Size,2017,Weighted average of 3.48 based on 374 ratings,3.5,71 mins   More at IMDB TMDB,Documentary
Beautiful Things,2017,Weighted average of 3.52 based on 363 ratings,3.5,95 mins   More at IMDB TMDB,Documentary
Begum Jaan,2017,Weighted average of 3.05 based on 590 ratings,3.0,128 mins   More at IMDB TMDB,"Action, History, Drama, Politics And Human Rights, Bollywood Emotional Dramas, Show All…"
Selfie,2017,Weighted average of 3.24 based on 603 ratings,3.2,85 mins   More at IMDB TMDB,Comedy
Alpha and Omega: Journey to Bear Kingdom,2017,Weighted average of 2.42 based on 433 ratings,2.4,44 mins   More at IMDB TMDB,Animation
Getaway Plan,2017,Weighted average of 2.79 based on 702 ratings,2.8,105 mins   More at IMDB TMDB,"Thriller, Action"
Junior Majeur,2017,Weighted average of 3.15 based on 722 ratings,3.1,115 mins   More at IMDB TMDB,Drama
Cocolors,2017,Weighted average of 3.46 based on 293 ratings,3.5,46 mins   More at IMDB TMDB,"Science Fiction, Animation"
The Dancing Pumpkin and the Ogre’s Plot,2017,Weighted average of 2.74 based on 281 ratings,2.7,46 mins   More at IMDB TMDB,"Animation, Family"
RV: Resurrected Victims,2017,Weighted average of 2.91 based on 543 ratings,2.9,91 mins   More at IMDB TMDB,"Thriller, Action, Mystery"
Mumon: The Land of Stealth,2017,Weighted average of 3.31 based on 377 ratings,3.3,125 mins   More at IMDB TMDB,"Romance, History, War, Action"
Greetings from Tromaville!,2017,Weighted average of 3.38 based on 419 ratings,3.4,130 mins   More at IMDB TMDB,Documentary
Villain,2017,Weighted average of 2.96 based on 816 ratings,3.0,143 mins   More at IMDB TMDB,"Thriller, Crime, Action"
Nene Raju Nene Mantri,2017,Weighted average of 3.08 based on 875 ratings,3.1,153 mins   More at IMDB TMDB,"Action, Romance, Thriller"
Harvest Love,2017,Weighted average of 2.90 based on 429 ratings,2.9,84 mins   More at IMDB TMDB,"TV Movie, Comedy, Romance"
Puriyaatha Puthir,2017,Weighted average of 3.16 based on 750 ratings,3.2,140 mins   More at IMDB TMDB,"Crime, Thriller"
Sodom,2017,Weighted average of 3.16 based on 296 ratings,3.2,94 mins   More at IMDB TMDB,"Romance, Drama"
Fairytale,2017,Weighted average of 3.50 based on 331 ratings,3.5,87 mins   More at IMDB TMDB,Comedy
Secret Ingredient,2017,Weighted average of 3.53 based on 410 ratings,3.5,104 mins   More at IMDB TMDB,"Drama, Comedy"
Princesita,2017,Weighted average of 3.23 based on 345 ratings,3.2,71 mins   More at IMDB TMDB,Drama
Free!: Timeless Medley - The Promise,2017,Weighted average of 3.45 based on 507 ratings,3.5,98 mins   More at IMDB TMDB,"Animation, Comedy, Drama"
Secrets of My Stepdaughter,2017,Weighted average of 2.59 based on 562 ratings,2.6,82 mins   More at IMDB TMDB,"Thriller, TV Movie"
The Perfect Catch,2017,Weighted average of 2.95 based on 493 ratings,3.0,84 mins   More at IMDB TMDB,"Drama, TV Movie, Romance"
Cat Nation,2017,Weighted average of 3.21 based on 429 ratings,3.2,52 mins   More at IMDB TMDB,Documentary
King of Peking,2017,Weighted average of 3.41 based on 451 ratings,3.4,88 mins   More at IMDB TMDB,"Comedy, Drama"
Four Christmases and a Wedding,2017,Weighted average of 2.85 based on 370 ratings,2.9,90 mins   More at IMDB TMDB,"Romance, Comedy, TV Movie"
Simran,2017,Weighted average of 2.98 based on 579 ratings,3.0,125 mins   More at IMDB TMDB,"Crime, Drama, Thriller, Crime, Drugs And Gangsters, Heists And Thrilling Action, Show All…"
Slasher.com,2017,Weighted average of 2.50 based on 388 ratings,2.5,89 mins   More at IMDB TMDB,"Horror, Thriller"
Werewolf Bitches from Outer Space,2017,No number of ratings available,No average rating available,73 mins   More at IMDB TMDB,"Comedy, Horror"
Austin Found,2017,Weighted average of 3.06 based on 418 ratings,3.1,95 mins   More at IMDB TMDB,"Drama, Comedy"
Tilt,2017,Weighted average of 3.07 based on 336 ratings,3.1,99 mins   More at IMDB TMDB,"Thriller, Drama, Horror"
"Daddy You, Daughter Me",2017,Weighted average of 3.16 based on 575 ratings,3.2,115 mins   More at IMDB TMDB,"Drama, Comedy, Fantasy"
Couch Potatoes,2017,Weighted average of 2.92 based on 610 ratings,2.9,103 mins   More at IMDB TMDB,Comedy
Gas Light,2017,Weighted average of 2.55 based on 692 ratings,2.6,80 mins   More at IMDB TMDB,"Thriller, Horror, Mystery"
Il colore nascosto delle cose,2017,Weighted average of 3.20 based on 515 ratings,3.2,115 mins   More at IMDB TMDB,"Romance, Drama"
Photon,2017,Weighted average of 3.54 based on 433 ratings,3.5,107 mins   More at IMDB TMDB,"Drama, Mystery"
Atomica,2017,Weighted average of 2.71 based on 473 ratings,2.7,81 mins   More at IMDB TMDB,"Thriller, Science Fiction"
Dim the Fluorescents,2017,No number of ratings available,No average rating available,128 mins   More at IMDB TMDB,"Romance, Comedy, Drama"
The White Girl,2017,No number of ratings available,No average rating available,97 mins   More at IMDB TMDB,Drama
Beach House,2017,Weighted average of 2.90 based on 406 ratings,2.9,87 mins   More at IMDB TMDB,"Thriller, Mystery"
Christmas in Angel Falls,2017,Weighted average of 2.88 based on 408 ratings,2.9,84 mins   More at IMDB TMDB,"TV Movie, Drama"
Suleiman Mountain,2017,Weighted average of 3.43 based on 308 ratings,3.4,101 mins   More at IMDB TMDB,Drama
Frazier Park Recut,2017,Weighted average of 3.08 based on 334 ratings,3.1,71 mins   More at IMDB TMDB,"Comedy, Thriller, Horror"
"Don’t Swallow My Heart, Alligator Girl",2017,Weighted average of 3.17 based on 323 ratings,3.2,108 mins   More at IMDB TMDB,"Adventure, Drama"
Camera Obscura,2017,Weighted average of 2.88 based on 361 ratings,2.9,95 mins   More at IMDB TMDB,"Horror, Thriller"
Hell on Earth: The Fall of Syria and the Rise of ISIS,2017,Weighted average of 3.60 based on 312 ratings,3.6,99 mins   More at IMDB TMDB,Documentary
Lasso,2017,Weighted average of 2.99 based on 389 ratings,3.0,97 mins   More at IMDB TMDB,"Horror, Thriller"
Sakhavu,2017,Weighted average of 2.91 based on 762 ratings,2.9,163 mins   More at IMDB TMDB,Drama
Dunas do Barato,2017,Weighted average of 3.44 based on 507 ratings,3.4,90 mins   More at TMDB,Documentary
México Bárbaro II,2017,Weighted average of 3.04 based on 246 ratings,3.0,118 mins   More at IMDB TMDB,Horror
Love and Goodbye and Hawaii,2017,Weighted average of 3.45 based on 399 ratings,3.4,93 mins   More at IMDB TMDB,"Comedy, Romance"
Darkness Rising,2017,Weighted average of 2.42 based on 458 ratings,2.4,81 mins   More at IMDB TMDB,Horror
Moonlight in Vermont,2017,Weighted average of 3.02 based on 448 ratings,3.0,90 mins   More at IMDB TMDB,"Romance, TV Movie"
A Very Merry Toy Store,2017,Weighted average of 2.86 based on 389 ratings,2.9,90 mins   More at IMDB TMDB,"Romance, Family, TV Movie"
Bethany,2017,Weighted average of 2.69 based on 393 ratings,2.7,90 mins   More at IMDB TMDB,Horror
Murdered for Being Different,2017,Weighted average of 3.49 based on 416 ratings,3.5,62 mins   More at IMDB TMDB,"Drama, Crime"
Tales of Mexico,2017,No number of ratings available,No average rating available,118 mins   More at IMDB TMDB,"Drama, History"
Dead Over Heels: An Aurora Teagarden Mystery,2017,Weighted average of 3.09 based on 483 ratings,3.1,84 mins   More at IMDB TMDB,"Drama, Mystery, Crime, TV Movie"
Born to Kill,2017,Weighted average of 3.42 based on 314 ratings,3.4,192 mins   More at IMDB TMDB,"Drama, Crime"
On Yoga the Architecture of Peace,2017,Weighted average of 3.57 based on 481 ratings,3.6,87 mins   More at IMDB TMDB,Documentary
Mufti,2017,Weighted average of 3.30 based on 613 ratings,3.3,146 mins   More at IMDB TMDB,"Action, Thriller"
Once Upon a Time in Indian Country,2017,Weighted average of 3.29 based on 285 ratings,3.3,97 mins   More at IMDB TMDB,Drama
The Spider’s Web: Britain’s Second Empire,2017,Weighted average of 3.43 based on 431 ratings,3.4,78 mins   More at IMDB TMDB,Documentary
Duas de Mim,2017,Weighted average of 2.69 based on 713 ratings,2.7,82 mins   More at IMDB TMDB,Comedy
Palm Swings,2017,Weighted average of 2.55 based on 472 ratings,2.5,95 mins   More at IMDB TMDB,"Comedy, Drama, Romance"
Il était une fois… « Mommy »,2017,Weighted average of 3.69 based on 229 ratings,3.7,52 mins   More at IMDB TMDB,Documentary
Joint Custody,2017,Weighted average of 2.70 based on 704 ratings,2.7,93 mins   More at IMDB TMDB,Comedy
Rokuroku: The Promise of the Witch,2017,No number of ratings available,No average rating available,92 mins   More at IMDB TMDB,Horror
Scarecrows,2017,Weighted average of 2.61 based on 462 ratings,2.6,80 mins   More at IMDB TMDB,Horror
Brown Girl Begins,2017,No number of ratings available,No average rating available,84 mins   More at IMDB TMDB,"Science Fiction, Fantasy"
Warkop DKI Reborn: Jangkrik Boss! Part 2,2017,Weighted average of 2.91 based on 898 ratings,2.9,100 mins   More at IMDB TMDB,"Action, Adventure, Comedy"
Beside Bowie: The Mick Ronson Story,2017,Weighted average of 3.44 based on 446 ratings,3.4,102 mins   More at IMDB TMDB,"Documentary, Music"
Please • Care,2017,Weighted average of 3.51 based on 308 ratings,3.5,100 mins   More at IMDB TMDB,"Comedy, Drama"
Michelangelo Endless,2017,Weighted average of 3.35 based on 394 ratings,3.3,92 mins   More at IMDB TMDB,"Documentary, Drama"
Finally Found Someone,2017,Weighted average of 2.98 based on 573 ratings,3.0,118 mins   More at IMDB TMDB,"Comedy, Romance"
"My Little Baby, Jaya",2017,Weighted average of 3.20 based on 319 ratings,3.2,102 mins   More at IMDB TMDB,"Crime, Drama"
A Rose for Christmas,2017,Weighted average of 2.82 based on 407 ratings,2.8,84 mins   More at IMDB TMDB,"TV Movie, Drama, Romance"
Stealing Rodin,2017,Weighted average of 3.56 based on 348 ratings,3.6,90 mins   More at IMDB TMDB,Documentary
The Swan,2017,Weighted average of 3.30 based on 329 ratings,3.3,91 mins   More at IMDB TMDB,Drama
A Bundle of Trouble: An Aurora Teagarden Mystery,2017,Weighted average of 3.07 based on 472 ratings,3.1,84 mins   More at IMDB TMDB,"TV Movie, Crime, Drama, Mystery"
Miami,2017,Weighted average of 3.21 based on 385 ratings,3.2,119 mins   More at IMDB TMDB,Drama
Daddy Cool,2017,Weighted average of 2.99 based on 786 ratings,3.0,97 mins   More at IMDB TMDB,Comedy
Billy Boy,2017,Weighted average of 2.84 based on 222 ratings,2.8,90 mins   More at IMDB TMDB,"Crime, Drama, Thriller"
"Dream Journal, May 2016-February 2017",2017,No number of ratings available,No average rating available,50 mins   More at IMDB TMDB,Animation
Berlin Drifters,2017,No number of ratings available,No average rating available,123 mins   More at IMDB TMDB,Drama
Boone: The Bounty Hunter,2017,Weighted average of 2.95 based on 416 ratings,3.0,86 mins   More at IMDB TMDB,Action
Susanne Bartsch: On Top,2017,Weighted average of 3.45 based on 293 ratings,3.5,84 mins   More at IMDB TMDB,Documentary
Frank Serpico,2017,Weighted average of 3.38 based on 312 ratings,3.4,96 mins   More at IMDB TMDB,Documentary
Hobbyhorse Revolution,2017,Weighted average of 3.41 based on 299 ratings,3.4,90 mins   More at IMDB TMDB,Documentary
Queers.,2017,Weighted average of 3.64 based on 203 ratings,3.6,160 mins   More at IMDB TMDB,Drama
Gholam,2017,Weighted average of 3.06 based on 355 ratings,3.1,94 mins   More at IMDB TMDB,"Thriller, Drama"
Pwera Usog,2017,Weighted average of 2.68 based on 516 ratings,2.7,93 mins   More at IMDB TMDB,Horror
Cardinals,2017,Weighted average of 3.31 based on 344 ratings,3.3,84 mins   More at IMDB TMDB,"Drama, Crime, Thriller"
My Generation,2017,Weighted average of 3.24 based on 521 ratings,3.2,106 mins   More at IMDB TMDB,Drama
Ruins Rider,2017,No number of ratings available,No average rating available,47 mins   More at IMDB TMDB,Drama
Aliens: Zone of Silence,2017,Weighted average of 2.64 based on 381 ratings,2.6,79 mins   More at IMDB TMDB,"Horror, Science Fiction, Mystery"
The Snare,2017,Weighted average of 2.77 based on 370 ratings,2.8,90 mins   More at IMDB TMDB,"Thriller, Horror, Horror, The Undead And Monster Classics, Intense Violence And Sexual Transgression, Terrifying, Haunted, And Supernatural Horror, Gory, Gruesome, And Slasher Horror, Gothic And Eerie Haunting Horror, Extreme Gory Horror And Cannibalism, Twisted Dark Psychological Thriller, Show All…"
All Saints,2017,Weighted average of 3.06 based on 466 ratings,3.1,108 mins   More at IMDB TMDB,"Drama, Comedy, Faith And Religion, Religious Faith, Sin, And Forgiveness, Show All…"
Dark Wind,2017,Weighted average of 3.58 based on 279 ratings,3.6,99 mins   More at IMDB TMDB,Drama
Live Up To Your Name,2017,Weighted average of 3.46 based on 545 ratings,3.5,960 mins   More at IMDB TMDB,"Drama, Relationship Comedy, Laugh-Out-Loud Relationship Entanglements, Show All…"
The Butterfly Tree,2017,Weighted average of 3.13 based on 265 ratings,3.1,97 mins   More at IMDB TMDB,Drama
Giants of the Deep Blue,2017,Weighted average of 3.27 based on 434 ratings,3.3,44 mins   More at IMDB TMDB,Documentary
Girls und Panzer das Finale: Part I,2017,Weighted average of 3.59 based on 567 ratings,3.6,47 mins   More at IMDB TMDB,"Action, Comedy, Animation"
100% Coco,2017,Weighted average of 2.81 based on 608 ratings,2.8,88 mins   More at IMDB TMDB,"Comedy, Family"
Lino,2017,Weighted average of 2.81 based on 519 ratings,2.8,93 mins   More at IMDB TMDB,"Animation, Adventure, Family"
The Menendez Murders: Erik Tells All,2017,Weighted average of 3.49 based on 257 ratings,3.5,215 mins   More at IMDB TMDB,"Crime, Documentary"
"Sammy Davis, Jr.: I’ve Gotta Be Me",2017,Weighted average of 3.52 based on 290 ratings,3.5,100 mins   More at IMDB TMDB,Documentary
Christmas Encore,2017,Weighted average of 2.85 based on 363 ratings,2.8,84 mins   More at IMDB TMDB,"TV Movie, Romance, Drama"
You Disappear,2017,Weighted average of 3.27 based on 420 ratings,3.3,117 mins   More at IMDB TMDB,Drama
Looking for Oum Kulthum,2017,Weighted average of 3.18 based on 213 ratings,3.2,90 mins   More at IMDB TMDB,Music
Mr. Gay Syria,2017,Weighted average of 3.46 based on 238 ratings,3.5,85 mins   More at IMDB TMDB,Documentary
Tomato Red,2017,Weighted average of 3.29 based on 218 ratings,3.3,112 mins   More at IMDB TMDB,"Drama, Thriller"
Dahmer on Dahmer: A Serial Killer Speaks,2017,Weighted average of 3.32 based on 381 ratings,3.3,88 mins   More at IMDB TMDB,"Documentary, Crime"
Isoken,2017,Weighted average of 3.26 based on 348 ratings,3.3,100 mins   More at IMDB TMDB,"Romance, Drama, Comedy"
The Birthday Wish,2017,Weighted average of 3.03 based on 435 ratings,3.0,84 mins   More at IMDB TMDB,"TV Movie, Romance"
Tuftland,2017,Weighted average of 3.06 based on 334 ratings,3.1,89 mins   More at IMDB TMDB,"Horror, Mystery"
Saving Brinton,2017,Weighted average of 3.49 based on 356 ratings,3.5,90 mins   More at IMDB TMDB,Documentary
Unhinged,2017,Weighted average of 2.65 based on 392 ratings,2.7,93 mins   More at IMDB TMDB,Horror
The Christmas Cure,2017,Weighted average of 2.95 based on 373 ratings,3.0,90 mins   More at IMDB TMDB,"Drama, Romance, TV Movie"
Kazantzakis,2017,Weighted average of 3.10 based on 603 ratings,3.1,120 mins   More at IMDB TMDB,History
"Hochelaga, Land of Souls",2017,Weighted average of 3.19 based on 366 ratings,3.2,100 mins   More at IMDB TMDB,"Drama, Adventure, History"
The Stolen,2017,Weighted average of 2.83 based on 445 ratings,2.8,98 mins   More at IMDB TMDB,"Western, Action, Adventure, Drama"
Star Raiders: The Adventures of Saber Raine,2017,Weighted average of 2.53 based on 391 ratings,2.5,83 mins   More at IMDB TMDB,"Adventure, Science Fiction"
Casey Anthony: An American Murder Mystery,2017,Weighted average of 3.26 based on 453 ratings,3.3,129 mins   More at IMDB TMDB,"Documentary, Crime"
The Perfect Christmas Present,2017,Weighted average of 2.94 based on 403 ratings,2.9,83 mins   More at IMDB TMDB,"Romance, TV Movie"
Mike and the Mad Dog,2017,Weighted average of 3.34 based on 506 ratings,3.3,51 mins   More at IMDB TMDB,Documentary
blank 13,2017,Weighted average of 3.35 based on 332 ratings,3.3,81 mins   More at IMDB TMDB,"Drama, Family"
Broken,2017,Weighted average of 3.66 based on 238 ratings,3.7,360 mins   More at IMDB TMDB,"Drama, Faith And Religion, Religious Faith, Sin, And Forgiveness, Powerful Stories Of Heartbreak And Suffering, Emotional And Touching Family Dramas, Faith And Spiritual Journeys, Emotional Teen Coming-Of-Age Stories, Show All…"
Cross My Heart,2017,Weighted average of 3.49 based on 461 ratings,3.5,102 mins   More at IMDB TMDB,Drama
Haikara-san: Here Comes Miss Modern Part 1,2017,Weighted average of 3.41 based on 398 ratings,3.4,97 mins   More at IMDB TMDB,"Comedy, Animation, Romance"
The Running Actress,2017,Weighted average of 3.45 based on 377 ratings,3.5,71 mins   More at IMDB TMDB,"Drama, Comedy"
Fate/kaleid liner Prisma☆Illya: Vow in the Snow,2017,Weighted average of 3.47 based on 616 ratings,3.5,89 mins   More at IMDB TMDB,"Drama, Action, Fantasy, Animation"
Birth of a Movement,2017,Weighted average of 3.48 based on 316 ratings,3.5,57 mins   More at IMDB TMDB,Documentary
Amy Schumer Presents Mark Normand: Don’t Be Yourself,2017,Weighted average of 3.55 based on 472 ratings,3.6,42 mins   More at IMDB TMDB,Comedy
The Jurassic Dead,2017,Weighted average of 2.47 based on 338 ratings,2.5,82 mins   More at IMDB TMDB,"Science Fiction, Horror"
A Few Less Men,2017,Weighted average of 2.72 based on 461 ratings,2.7,96 mins   More at IMDB TMDB,Comedy
Elliot,2017,No number of ratings available,No average rating available,68 mins   More at IMDB TMDB,"Science Fiction, Drama, Thriller, Horror, Fantasy"
Rolling Stone: Stories From the Edge,2017,Weighted average of 3.49 based on 374 ratings,3.5,240 mins   More at IMDB TMDB,Documentary
"Ninguém Entra, Ninguém Sai",2017,Weighted average of 2.57 based on 593 ratings,2.6,89 mins   More at IMDB TMDB,Comedy
Dementia 13,2017,Weighted average of 2.66 based on 405 ratings,2.7,83 mins   More at IMDB TMDB,"Fantasy, Horror, Thriller"
Atomic Homefront,2017,Weighted average of 3.49 based on 355 ratings,3.5,100 mins   More at IMDB TMDB,Documentary
My Life with James Dean,2017,Weighted average of 3.19 based on 297 ratings,3.2,108 mins   More at IMDB TMDB,"Comedy, Drama"
Meow,2017,No number of ratings available,No average rating available,109 mins   More at IMDB TMDB,"Fantasy, Family, Science Fiction, Comedy"
Blanche Gardin: I Talk to Myself,2017,Weighted average of 3.74 based on 664 ratings,3.7,88 mins   More at IMDB TMDB,Comedy
Cut Shoot Kill,2017,Weighted average of 2.88 based on 292 ratings,2.9,98 mins   More at IMDB TMDB,Horror
A Dream is a Life Lived and Lost,2017,No number of ratings available,No average rating available,73 mins   More at TMDB,"Documentary, Fantasy"
Don’t Sleep,2017,Weighted average of 2.54 based on 337 ratings,2.5,101 mins   More at IMDB TMDB,"Horror, Thriller"
Tomorrow and Thereafter,2017,Weighted average of 3.36 based on 331 ratings,3.4,95 mins   More at IMDB TMDB,Drama
The Debutantes,2017,Weighted average of 2.78 based on 459 ratings,2.8,90 mins   More at IMDB TMDB,Horror
Million Yen Women,2017,Weighted average of 3.52 based on 498 ratings,3.5,288 mins   More at IMDB TMDB,"Drama, Mystery, Crime"
Coffee for All,2017,Weighted average of 2.91 based on 515 ratings,2.9,69 mins   More at IMDB TMDB,Documentary
Pili,2017,No number of ratings available,No average rating available,83 mins   More at IMDB TMDB,Drama
American Valhalla,2017,Weighted average of 3.55 based on 391 ratings,3.6,81 mins   More at IMDB TMDB,Documentary
The Lord of the Seagull,2017,Weighted average of 3.06 based on 589 ratings,3.1,120 mins   More at IMDB TMDB,"Drama, Romance"
Jailangkung,2017,Weighted average of 2.78 based on 688 ratings,2.8,87 mins   More at IMDB TMDB,"Horror, Drama"
"Rock, Paper, Scissors",2017,Weighted average of 2.80 based on 222 ratings,2.8,84 mins   More at IMDB TMDB,"Horror, Thriller"
Extraordinary Mission,2017,Weighted average of 3.27 based on 345 ratings,3.3,117 mins   More at IMDB TMDB,"Adventure, Thriller, Action, Crime"
"Worst Case, We Get Married",2017,Weighted average of 3.17 based on 312 ratings,3.2,91 mins   More at IMDB TMDB,Drama
Sharing Christmas,2017,Weighted average of 2.93 based on 355 ratings,2.9,84 mins   More at IMDB TMDB,"Romance, TV Movie"
Don’t Call Him Dimon,2017,Weighted average of 3.73 based on 618 ratings,3.7,49 mins   More at IMDB TMDB,Documentary
Ari Shaffir: Double Negative,2017,Weighted average of 3.38 based on 553 ratings,3.4,90 mins   More at IMDB TMDB,Comedy
Dear Death: The Movie,2017,Weighted average of 3.55 based on 350 ratings,3.5,96 mins   More at TMDB,Drama
Home for Christmas Day,2017,Weighted average of 3.01 based on 371 ratings,3.0,84 mins   More at IMDB TMDB,"Drama, Romance, TV Movie"
Overlord: The Dark Hero,2017,Weighted average of 3.47 based on 547 ratings,3.5,94 mins   More at IMDB TMDB,"Adventure, Fantasy, Animation, Action"
Ghost of the Mountains,2017,Weighted average of 3.45 based on 308 ratings,3.5,78 mins   More at IMDB TMDB,Documentary
The Anthem of the Heart,2017,Weighted average of 3.26 based on 238 ratings,3.3,119 mins   More at IMDB TMDB,Drama
The Black Gloves,2017,Weighted average of 3.13 based on 207 ratings,3.1,80 mins   More at IMDB TMDB,Horror
What a Wonderful Family! 2,2017,Weighted average of 3.50 based on 414 ratings,3.5,113 mins   More at IMDB TMDB,Comedy
Sleepwalker,2017,Weighted average of 2.85 based on 442 ratings,2.8,88 mins   More at IMDB TMDB,Thriller
Luna,2017,Weighted average of 3.35 based on 248 ratings,3.3,93 mins   More at IMDB TMDB,"Drama, Romance"
Napalm,2017,No number of ratings available,No average rating available,100 mins   More at IMDB TMDB,Documentary
The Devotion of Suspect X,2017,Weighted average of 3.17 based on 456 ratings,3.2,112 mins   More at IMDB TMDB,"Thriller, Mystery"
The Man with the Magic Box,2017,Weighted average of 3.28 based on 345 ratings,3.3,100 mins   More at IMDB TMDB,"Comedy, Science Fiction, Romance"
Love Means Zero,2017,Weighted average of 3.48 based on 374 ratings,3.5,89 mins   More at IMDB TMDB,Documentary
AHO-GIRL,2017,Weighted average of 3.09 based on 593 ratings,3.1,156 mins   More at IMDB TMDB,"Comedy, Animation"
A Beautiful Star,2017,Weighted average of 3.25 based on 283 ratings,3.3,127 mins   More at IMDB TMDB,"Science Fiction, Drama"
Oru Kidayin Karunai Manu,2017,Weighted average of 3.48 based on 473 ratings,3.5,121 mins   More at IMDB TMDB,Drama
A Joyous Christmas,2017,Weighted average of 2.91 based on 360 ratings,2.9,83 mins   More at IMDB TMDB,"TV Movie, Drama, Romance"
Bob Dylan - Trouble No More,2017,Weighted average of 3.42 based on 282 ratings,3.4,59 mins   More at IMDB TMDB,"Documentary, Music"
It’s All About Karma,2017,Weighted average of 3.02 based on 708 ratings,3.0,86 mins   More at IMDB TMDB,Comedy
Ordinary Person,2017,Weighted average of 3.23 based on 316 ratings,3.2,121 mins   More at IMDB TMDB,"Action, Mystery, Crime, Drama"
Felipe Neto: My Life Makes No Sense,2017,Weighted average of 2.82 based on 663 ratings,2.8,90 mins   More at IMDB TMDB,Comedy
Thirty Souls,2017,Weighted average of 3.37 based on 314 ratings,3.4,80 mins   More at IMDB TMDB,Documentary
Stickman,2017,Weighted average of 2.77 based on 402 ratings,2.8,90 mins   More at IMDB TMDB,"Horror, Thriller"
Above the Law,2017,Weighted average of 3.19 based on 522 ratings,3.2,86 mins   More at IMDB TMDB,"Thriller, Crime"
Love and Lies,2017,Weighted average of 2.98 based on 520 ratings,3.0,288 mins   More at IMDB TMDB,"Animation, Drama"
The Workers Cup,2017,Weighted average of 3.48 based on 304 ratings,3.5,89 mins   More at IMDB TMDB,Documentary
Queen of Niendorf,2017,Weighted average of 3.52 based on 275 ratings,3.5,67 mins   More at IMDB TMDB,"Drama, Family"
Alien Invasion: S.U.M.1,2017,Weighted average of 2.79 based on 413 ratings,2.8,95 mins   More at IMDB TMDB,Science Fiction
Never Say Die,2017,Weighted average of 2.97 based on 542 ratings,3.0,100 mins   More at IMDB TMDB,"Comedy, Fantasy"
At Stake,2017,Weighted average of 3.15 based on 672 ratings,3.1,110 mins   More at IMDB TMDB,"Drama, Action"
Control,2017,Weighted average of 3.11 based on 573 ratings,3.1,126 mins   More at IMDB TMDB,"Thriller, Drama, Crime"
Carnivore: Werewolf of London,2017,Weighted average of 2.38 based on 397 ratings,2.4,86 mins   More at IMDB TMDB,Horror
Masterpiece,2017,Weighted average of 2.59 based on 796 ratings,2.6,160 mins   More at IMDB TMDB,"Thriller, Action"
Kiss Me!,2017,Weighted average of 3.07 based on 281 ratings,3.1,86 mins   More at IMDB TMDB,"Romance, Comedy"
Satan Said Dance,2017,Weighted average of 3.01 based on 337 ratings,3.0,93 mins   More at IMDB TMDB,Drama
The Line,2017,Weighted average of 3.34 based on 354 ratings,3.3,108 mins   More at IMDB TMDB,"Crime, Thriller"
Locked Up,2017,Weighted average of 2.59 based on 392 ratings,2.6,86 mins   More at IMDB TMDB,"Drama, Thriller, Crime"
A Window to Rosália,2017,Weighted average of 3.45 based on 409 ratings,3.5,90 mins   More at IMDB TMDB,Drama
Number One,2017,Weighted average of 3.26 based on 328 ratings,3.3,110 mins   More at IMDB TMDB,"Thriller, Drama"
Katamarayudu,2017,Weighted average of 2.77 based on 805 ratings,2.8,149 mins   More at IMDB TMDB,"Action, Family"
The Magnificent 8,2017,Weighted average of 3.35 based on 276 ratings,3.3,70 mins   More at IMDB TMDB,Documentary
Siargao,2017,Weighted average of 2.99 based on 528 ratings,3.0,110 mins   More at IMDB TMDB,"Drama, Romance"
Mickey Reece’s Alien,2017,No number of ratings available,No average rating available,69 mins   More at IMDB TMDB,"Drama, Science Fiction, Comedy"
T.J. Miller: Meticulously Ridiculous,2017,Weighted average of 2.97 based on 511 ratings,3.0,59 mins   More at IMDB TMDB,Comedy
Strip Club Massacre,2017,Weighted average of 2.61 based on 222 ratings,2.6,101 mins   More at IMDB TMDB,"Horror, Thriller"
Family Heist,2017,Weighted average of 2.87 based on 642 ratings,2.9,91 mins   More at IMDB TMDB,Comedy
Laddie: The Man Behind the Movies,2017,Weighted average of 3.41 based on 212 ratings,3.4,83 mins   More at IMDB TMDB,Documentary
Never Here,2017,Weighted average of 3.11 based on 303 ratings,3.1,110 mins   More at IMDB TMDB,"Drama, Thriller"
