title,year,number_ratings,average_rating,length,genres
Two Catalonias,2018,Weighted average of 3.25 based on 776 ratings,3.3,116 mins   More at IMDB TMDB,Documentary
Guie’dani’s Navel,2018,Weighted average of 3.45 based on 495 ratings,3.4,119 mins   More at IMDB TMDB,Drama
Bad Ben: The Mandela Effect,2018,Weighted average of 2.96 based on 591 ratings,3.0,67 mins   More at IMDB TMDB,"Comedy, Horror"
The Ride,2018,Weighted average of 3.14 based on 718 ratings,3.1,98 mins   More at IMDB TMDB,Drama
Sonja: The White Swan,2018,Weighted average of 3.17 based on 565 ratings,3.2,114 mins   More at IMDB TMDB,Drama
American Dreamer,2018,Weighted average of 3.19 based on 492 ratings,3.2,92 mins   More at IMDB TMDB,"Crime, Thriller"
The Rake,2018,Weighted average of 2.47 based on 567 ratings,2.5,78 mins   More at IMDB TMDB,"Horror, Drama, Thriller"
Black Mexicans,2018,Weighted average of 3.34 based on 491 ratings,3.3,110 mins   More at IMDB TMDB,Drama
Chef Flynn,2018,Weighted average of 3.27 based on 552 ratings,3.3,83 mins   More at IMDB TMDB,Documentary
Several Conversations About a Very Tall Girl,2018,Weighted average of 3.31 based on 514 ratings,3.3,70 mins   More at IMDB TMDB,Drama
Saamy²,2018,"Weighted average of 2.35 based on 1,243 ratings",2.4,157 mins   More at IMDB TMDB,"Romance, Thriller, Action"
Pickpockets,2018,Weighted average of 2.81 based on 898 ratings,2.8,100 mins   More at IMDB TMDB,"Drama, Thriller, Crime"
Saint Judy,2018,Weighted average of 3.22 based on 645 ratings,3.2,106 mins   More at IMDB TMDB,Drama
Neat: The Story of Bourbon,2018,Weighted average of 3.42 based on 749 ratings,3.4,75 mins   More at IMDB TMDB,Documentary
Induced Labor,2018,"Weighted average of 3.03 based on 1,005 ratings",3.0,90 mins   More at IMDB TMDB,Comedy
Theevandi,2018,"Weighted average of 3.18 based on 1,091 ratings",3.2,144 mins   More at IMDB TMDB,"Comedy, Romance"
Debt,2018,Weighted average of 3.23 based on 863 ratings,3.2,95 mins   More at IMDB TMDB,Drama
Surviving Christmas with the Relatives,2018,Weighted average of 2.58 based on 660 ratings,2.6,101 mins   More at IMDB TMDB,Comedy
Don’t Be a Dick About It,2018,Weighted average of 3.56 based on 448 ratings,3.6,69 mins   More at IMDB TMDB,Documentary
Adam,2018,Weighted average of 3.27 based on 213 ratings,3.3,72 mins   More at IMDB TMDB,Drama
Roi Soleil,2018,Weighted average of 3.29 based on 370 ratings,3.3,62 mins   More at IMDB TMDB,"Drama, Action"
What Still Remains,2018,Weighted average of 2.73 based on 678 ratings,2.7,92 mins   More at IMDB TMDB,"Drama, Thriller, Monsters, Aliens, Sci-Fi And The Apocalypse, Humanity'S Odyssey: Earth And Beyond, Show All…"
The Other Munch,2018,No number of ratings available,No average rating available,48 mins   More at IMDB TMDB,Documentary
Saving Flora,2018,Weighted average of 3.02 based on 604 ratings,3.0,95 mins   More at IMDB TMDB,"Family, Drama, Adventure"
Ayotzinapa: The Turtle’s Pace,2018,Weighted average of 3.58 based on 657 ratings,3.6,80 mins   More at IMDB TMDB,Documentary
Red,2018,Weighted average of 3.72 based on 340 ratings,3.7,90 mins   More at IMDB TMDB,No genres available
Cola de mono,2018,Weighted average of 2.96 based on 506 ratings,3.0,102 mins   More at IMDB TMDB,"Drama, Thriller"
The Feeling of Being Watched,2018,Weighted average of 3.60 based on 332 ratings,3.6,87 mins   More at IMDB TMDB,Documentary
Troy: Fall of a City,2018,Weighted average of 3.13 based on 618 ratings,3.1,448 mins   More at IMDB TMDB,"Drama, Epic History And Literature, Lavish Dramas And Sumptuous Royalty, Historical Battles And Epic Heroism, Fantasy Adventure, Heroism, And Swordplay, Captivating Vision And Shakespearean Drama, Powerful Poetic And Passionate Drama, Show All…"
Don’t Look,2018,Weighted average of 2.42 based on 760 ratings,2.4,71 mins   More at IMDB TMDB,Horror
Holly Star,2018,Weighted average of 2.74 based on 570 ratings,2.7,90 mins   More at IMDB TMDB,Comedy
Malena Pichot: Estupidez compleja,2018,Weighted average of 3.34 based on 932 ratings,3.3,50 mins   More at IMDB TMDB,Comedy
Incoming,2018,Weighted average of 2.33 based on 725 ratings,2.3,89 mins   More at IMDB TMDB,"Action, Thriller, Science Fiction"
Once Aurora,2018,Weighted average of 3.79 based on 601 ratings,3.8,52 mins   More at IMDB TMDB,Documentary
Scott and Sid,2018,Weighted average of 3.12 based on 314 ratings,3.1,100 mins   More at IMDB TMDB,Drama
Deadly Runway,2018,Weighted average of 2.72 based on 562 ratings,2.7,88 mins   More at IMDB TMDB,"TV Movie, Thriller"
The Pigeon,2018,Weighted average of 3.30 based on 686 ratings,3.3,78 mins   More at IMDB TMDB,Drama
Sketch,2018,"Weighted average of 2.71 based on 1,211 ratings",2.7,135 mins   More at IMDB TMDB,Action
The Man from the Sea,2018,Weighted average of 3.23 based on 575 ratings,3.2,107 mins   More at IMDB TMDB,"Fantasy, Drama"
I Hate New York,2018,Weighted average of 3.43 based on 316 ratings,3.4,75 mins   More at IMDB TMDB,Documentary
In Like Flynn,2018,Weighted average of 2.94 based on 465 ratings,2.9,95 mins   More at IMDB TMDB,"Comedy, Adventure, Action"
Going for Gold,2018,Weighted average of 2.49 based on 868 ratings,2.5,89 mins   More at IMDB TMDB,"Drama, Family"
Enough with Catcalling,2018,Weighted average of 3.61 based on 450 ratings,3.6,73 mins   More at IMDB TMDB,Documentary
Into the Okavango,2018,Weighted average of 3.62 based on 523 ratings,3.6,94 mins   More at IMDB TMDB,Documentary
Jack of all Trades,2018,Weighted average of 2.82 based on 828 ratings,2.8,85 mins   More at IMDB TMDB,Documentary
A Clever Crook,2018,Weighted average of 3.20 based on 430 ratings,3.2,104 mins   More at IMDB TMDB,Comedy
RX 100,2018,"Weighted average of 3.06 based on 1,008 ratings",3.1,152 mins   More at IMDB TMDB,"Romance, Action, Drama"
Suffocation,2018,Weighted average of 3.26 based on 533 ratings,3.3,88 mins   More at IMDB TMDB,Drama
Working Woman,2018,Weighted average of 3.43 based on 515 ratings,3.4,93 mins   More at IMDB TMDB,Drama
Royal Matchmaker,2018,Weighted average of 2.93 based on 625 ratings,2.9,90 mins   More at IMDB TMDB,"TV Movie, Romance"
Kamen Rider Heisei Generations FOREVER,2018,Weighted average of 3.45 based on 649 ratings,3.4,100 mins   More at IMDB TMDB,"Science Fiction, Fantasy, Drama, Comedy, Adventure, Action"
Reborn,2018,Weighted average of 2.71 based on 516 ratings,2.7,80 mins   More at IMDB TMDB,Horror
Esmeralda’s Twilight,2018,Weighted average of 3.50 based on 489 ratings,3.5,100 mins   More at IMDB TMDB,Drama
Tsurune,2018,Weighted average of 3.61 based on 548 ratings,3.6,312 mins   More at IMDB TMDB,"Animation, Drama"
Hello Guru Prema Kosame,2018,"Weighted average of 3.10 based on 1,089 ratings",3.1,145 mins   More at IMDB TMDB,"Family, Romance"
Ad Vitam,2018,Weighted average of 3.55 based on 333 ratings,3.5,312 mins   More at IMDB TMDB,Drama
Redbad,2018,Weighted average of 2.85 based on 614 ratings,2.9,160 mins   More at IMDB TMDB,"Drama, War, Adventure, History, Epic History And Literature, Epic Heroes, Historical Battles And Epic Heroism, Fantasy Adventure, Heroism, And Swordplay, Faith And Spiritual Journeys, Military Combat And Heroic Soldiers, Show All…"
American Nightmares,2018,Weighted average of 2.75 based on 429 ratings,2.8,90 mins   More at IMDB TMDB,"Horror, Comedy"
Lucia’s Grace,2018,Weighted average of 3.12 based on 703 ratings,3.1,104 mins   More at IMDB TMDB,"Comedy, Drama"
Sick for Toys,2018,Weighted average of 2.71 based on 446 ratings,2.7,90 mins   More at IMDB TMDB,Horror
The Crimes That Bind,2018,Weighted average of 3.43 based on 686 ratings,3.4,119 mins   More at IMDB TMDB,"Thriller, Mystery, Crime"
Women of Mafia,2018,"Weighted average of 2.85 based on 1,007 ratings",2.9,138 mins   More at IMDB TMDB,"Drama, Action, Crime"
Somm III,2018,Weighted average of 3.29 based on 706 ratings,3.3,80 mins   More at IMDB TMDB,Documentary
Hocus Pocus 25th Anniversary Halloween Bash,2018,Weighted average of 3.05 based on 580 ratings,3.0,90 mins   More at IMDB TMDB,"Documentary, Family, Music"
Alice T.,2018,Weighted average of 3.28 based on 528 ratings,3.3,105 mins   More at IMDB TMDB,Drama
The Plan,2018,Weighted average of 3.35 based on 731 ratings,3.4,79 mins   More at IMDB TMDB,"Drama, Comedy"
The Humorist,2018,Weighted average of 3.29 based on 723 ratings,3.3,100 mins   More at IMDB TMDB,"Comedy, Drama"
54 Hours: The Gladbeck Hostage Crisis,2018,Weighted average of 3.63 based on 660 ratings,3.6,180 mins   More at IMDB TMDB,"Crime, Drama"
Savarakathi,2018,Weighted average of 3.37 based on 804 ratings,3.4,114 mins   More at IMDB TMDB,"Drama, Family"
Batti Gul Meter Chalu,2018,Weighted average of 2.91 based on 967 ratings,2.9,161 mins   More at IMDB TMDB,"Drama, Comedy, Relationship Comedy, Bollywood Emotional Dramas, Show All…"
Just Believe,2018,"Weighted average of 3.12 based on 1,028 ratings",3.1,100 mins   More at IMDB TMDB,Comedy
The Sentence,2018,Weighted average of 3.54 based on 448 ratings,3.5,87 mins   More at IMDB TMDB,"Documentary, Crime"
Cool Cat Kids Superhero,2018,Weighted average of 2.65 based on 462 ratings,2.6,87 mins   More at IMDB TMDB,Family
Small Town Christmas,2018,Weighted average of 2.96 based on 530 ratings,3.0,84 mins   More at IMDB TMDB,"TV Movie, Romance, Drama"
Welcome to Mercy,2018,Weighted average of 2.94 based on 553 ratings,2.9,103 mins   More at IMDB TMDB,"Horror, Drama"
The Natural Sweetness of Skin,2018,Weighted average of 3.19 based on 204 ratings,3.2,97 mins   More at IMDB TMDB,Drama
MARS: Inside SpaceX,2018,Weighted average of 3.47 based on 660 ratings,3.5,46 mins   More at IMDB TMDB,"Documentary, TV Movie, History"
45 Days Away from You,2018,Weighted average of 3.12 based on 578 ratings,3.1,96 mins   More at IMDB TMDB,"Comedy, Romance, Drama"
Alex & the List,2018,Weighted average of 2.62 based on 510 ratings,2.6,112 mins   More at IMDB TMDB,"Comedy, Romance"
Seemaraja,2018,"Weighted average of 2.49 based on 1,227 ratings",2.5,158 mins   More at IMDB TMDB,"Comedy, Action, Drama, Romance"
Higher Power,2018,Weighted average of 2.70 based on 567 ratings,2.7,95 mins   More at IMDB TMDB,"Action, Thriller, Science Fiction, Monsters, Aliens, Sci-Fi And The Apocalypse, Superheroes In Action-Packed Battles With Villains, Dangerous Technology And The Apocalypse, Thought-Provoking Sci-Fi Action And Future Technology, Imaginative Space Odysseys And Alien Encounters, Show All…"
Mo Amer: The Vagabond,2018,Weighted average of 3.51 based on 687 ratings,3.5,56 mins   More at IMDB TMDB,Comedy
Fantastica,2018,Weighted average of 2.68 based on 849 ratings,2.7,114 mins   More at IMDB TMDB,"Comedy, Fantasy"
The School,2018,Weighted average of 2.69 based on 485 ratings,2.7,89 mins   More at IMDB TMDB,"Thriller, Horror, Mystery"
Disconnected,2018,Weighted average of 2.87 based on 625 ratings,2.9,85 mins   More at IMDB TMDB,Comedy
To the Night,2018,No number of ratings available,No average rating available,102 mins   More at IMDB TMDB,"Mystery, Drama"
Man Made,2018,No number of ratings available,No average rating available,98 mins   More at IMDB TMDB,Documentary
The Cure: Anniversary 1978 - 2018 - (Live In Hyde Park),2018,Weighted average of 3.84 based on 483 ratings,3.8,135 mins   More at IMDB TMDB,"Music, Documentary"
Rage,2018,Weighted average of 3.49 based on 453 ratings,3.5,85 mins   More at IMDB TMDB,Drama
Break,2018,Weighted average of 2.81 based on 795 ratings,2.8,96 mins   More at IMDB TMDB,"Comedy, Drama"
Siren’s Call,2018,Weighted average of 3.22 based on 655 ratings,3.2,93 mins   More at IMDB TMDB,Comedy
With A Kiss I Die,2018,Weighted average of 2.88 based on 287 ratings,2.9,73 mins   More at IMDB TMDB,"Romance, Drama, Fantasy"
Parque Mayer,2018,Weighted average of 3.42 based on 380 ratings,3.4,134 mins   More at IMDB TMDB,Drama
Christmas Around the Corner,2018,Weighted average of 3.07 based on 545 ratings,3.1,90 mins   More at IMDB TMDB,"Drama, Romance, TV Movie"
Bad Apples,2018,Weighted average of 2.44 based on 507 ratings,2.4,85 mins   More at IMDB TMDB,Horror
The Foundation of Criminal Excellence,2018,Weighted average of 3.64 based on 557 ratings,3.6,126 mins   More at IMDB TMDB,"Crime, Comedy, Action"
Louis & Luca: Mission to the Moon,2018,Weighted average of 3.36 based on 726 ratings,3.4,80 mins   More at IMDB TMDB,"Family, Adventure, Animation"
Smuggling Hendrix,2018,Weighted average of 3.35 based on 616 ratings,3.3,93 mins   More at IMDB TMDB,"Comedy, Drama"
Cucuy: The Boogeyman,2018,Weighted average of 2.57 based on 659 ratings,2.6,85 mins   More at IMDB TMDB,"Horror, Thriller"
Paris Pigalle,2018,Weighted average of 2.98 based on 655 ratings,3.0,120 mins   More at IMDB TMDB,"Drama, Comedy"
Prosecuting Evil: The Extraordinary World of Ben Ferencz,2018,Weighted average of 3.58 based on 437 ratings,3.6,83 mins   More at IMDB TMDB,"History, Documentary"
Confiscation,2018,"Weighted average of 1.91 based on 1,178 ratings",1.9,108 mins   More at IMDB TMDB,"Comedy, Drama"
Genesis 2.0,2018,Weighted average of 3.49 based on 495 ratings,3.5,113 mins   More at IMDB TMDB,Documentary
Waco: Madman or Messiah,2018,Weighted average of 3.51 based on 410 ratings,3.5,170 mins   More at IMDB TMDB,Documentary
Metal Family,2018,Weighted average of 3.78 based on 661 ratings,3.8,80 mins   More at IMDB TMDB,"Family, Drama, Animation"
The Godfathers of Hardcore,2018,Weighted average of 3.50 based on 673 ratings,3.5,95 mins   More at IMDB TMDB,"Music, Documentary"
The Princess and the Matchmaker,2018,Weighted average of 3.02 based on 596 ratings,3.0,110 mins   More at IMDB TMDB,"History, Romance, Comedy"
Vir Das: Losing It,2018,Weighted average of 3.48 based on 762 ratings,3.5,67 mins   More at IMDB TMDB,Comedy
Dear Nathan: Hello Salma,2018,"Weighted average of 3.14 based on 1,015 ratings",3.1,102 mins   More at IMDB TMDB,"Romance, Drama"
M/M,2018,Weighted average of 3.05 based on 312 ratings,3.1,81 mins   More at IMDB TMDB,"Thriller, Mystery"
Magnetic,2018,Weighted average of 3.16 based on 751 ratings,3.2,115 mins   More at IMDB TMDB,Documentary
Pyaar Prema Kaadhal,2018,Weighted average of 3.13 based on 996 ratings,3.1,144 mins   More at IMDB TMDB,"Romance, Drama, Comedy"
Gosnell: The Trial of America’s Biggest Serial Killer,2018,Weighted average of 3.05 based on 574 ratings,3.1,93 mins   More at IMDB TMDB,"Drama, Crime, Intense Violence And Sexual Transgression, Gripping, Intense Violent Crime, Suspenseful Crime Thrillers, Show All…"
Stolen Identity,2018,Weighted average of 2.90 based on 681 ratings,2.9,116 mins   More at IMDB TMDB,"Crime, Mystery"
A Boy Called Sailboat,2018,Weighted average of 3.41 based on 586 ratings,3.4,92 mins   More at IMDB TMDB,"Comedy, Drama, Family"
Domingo,2018,Weighted average of 3.20 based on 599 ratings,3.2,95 mins   More at IMDB TMDB,"Drama, Comedy"
Beyond The Sky,2018,Weighted average of 2.70 based on 592 ratings,2.7,85 mins   More at IMDB TMDB,"Horror, Mystery, Science Fiction, Thriller, Monsters, Aliens, Sci-Fi And The Apocalypse, Imaginative Space Odysseys And Alien Encounters, Action-Packed Space And Alien Sagas, Show All…"
Number 37,2018,Weighted average of 3.35 based on 401 ratings,3.4,111 mins   More at IMDB TMDB,Thriller
"From Today, It’s My Turn!!",2018,Weighted average of 3.72 based on 677 ratings,3.7,550 mins   More at IMDB TMDB,Comedy
Andy the Talking Hedgehog,2018,Weighted average of 2.54 based on 326 ratings,2.5,76 mins   More at IMDB TMDB,"Fantasy, Family, Adventure, Comedy"
The Dig,2018,Weighted average of 3.30 based on 408 ratings,3.3,97 mins   More at IMDB TMDB,Thriller
Oxidan,2018,"Weighted average of 1.92 based on 1,148 ratings",1.9,90 mins   More at IMDB TMDB,Comedy
This One’s for the Ladies,2018,Weighted average of 3.28 based on 257 ratings,3.3,83 mins   More at IMDB TMDB,Documentary
A Nice Quiet Life,2018,Weighted average of 2.58 based on 414 ratings,2.6,85 mins   More at IMDB TMDB,No genres available
Sand,2018,Weighted average of 3.57 based on 200 ratings,3.6,81 mins   More at IMDB TMDB,"Drama, Documentary"
"Too Macabre: The Making of Elvira, Mistress of the Dark",2018,Weighted average of 3.35 based on 272 ratings,3.3,104 mins   More at IMDB TMDB,Documentary
Love Addict,2018,"Weighted average of 2.76 based on 1,004 ratings",2.8,93 mins   More at IMDB TMDB,"Comedy, Romance"
The Two Faces of a Bamileke Woman,2018,No number of ratings available,No average rating available,77 mins   More at IMDB TMDB,Documentary
Coward Love,2018,Weighted average of 3.12 based on 627 ratings,3.1,92 mins   More at IMDB TMDB,"Drama, Romance"
Iblis,2018,Weighted average of 3.43 based on 691 ratings,3.4,120 mins   More at IMDB TMDB,"Comedy, Drama, Romance, Fantasy"
Ether,2018,Weighted average of 3.21 based on 472 ratings,3.2,117 mins   More at IMDB TMDB,"War, Thriller, History"
LEGO House - Home of the Brick,2018,Weighted average of 3.26 based on 685 ratings,3.3,47 mins   More at IMDB TMDB,Documentary
Alcatraz,2018,Weighted average of 2.79 based on 695 ratings,2.8,90 mins   More at IMDB TMDB,"Action, Crime"
Nureyev,2018,Weighted average of 3.48 based on 453 ratings,3.5,110 mins   More at IMDB TMDB,Documentary
16 Shots,2018,Weighted average of 3.55 based on 366 ratings,3.5,92 mins   More at IMDB TMDB,Documentary
El mundo es suyo,2018,Weighted average of 3.03 based on 813 ratings,3.0,92 mins   More at IMDB TMDB,Comedy
Red Cow,2018,Weighted average of 3.36 based on 306 ratings,3.4,90 mins   More at IMDB TMDB,Drama
Panic: The Untold Story of the 2008 Financial Crisis,2018,Weighted average of 3.42 based on 557 ratings,3.4,96 mins   More at IMDB TMDB,"History, Documentary"
Pause,2018,Weighted average of 3.46 based on 387 ratings,3.5,96 mins   More at IMDB TMDB,Drama
Amityville: Mt Misery Road,2018,Weighted average of 2.26 based on 399 ratings,2.3,75 mins   More at IMDB TMDB,"Horror, Horror, The Undead And Monster Classics, Terrifying, Haunted, And Supernatural Horror, Gothic And Eerie Haunting Horror, Show All…"
Do You Trust this Computer?,2018,Weighted average of 3.43 based on 505 ratings,3.4,78 mins   More at IMDB TMDB,Documentary
Teefa in Trouble,2018,Weighted average of 3.10 based on 761 ratings,3.1,155 mins   More at IMDB TMDB,"Comedy, Crime, Drama, Action, Song And Dance, Crude Humor And Satire, Relationship Comedy, Bollywood Emotional Dramas, Laugh-Out-Loud Relationship Entanglements, Catchy Songs And Hilarious Musical Comedy, Action Comedy And Silly Heroics, Gags, Jokes, And Slapstick Humor, Show All…"
Eiffel… I’m in Love 2,2018,Weighted average of 3.08 based on 840 ratings,3.1,116 mins   More at IMDB TMDB,"Comedy, Drama"
CzechMate: In Search of Jiří Menzel,2018,No number of ratings available,No average rating available,448 mins   More at IMDB TMDB,Documentary
Archons,2018,Weighted average of 2.98 based on 435 ratings,3.0,88 mins   More at IMDB TMDB,"Science Fiction, Thriller, Horror"
Dance with the Jackals 5,2018,"Weighted average of 2.62 based on 1,015 ratings",2.6,102 mins   More at IMDB TMDB,Comedy
Seven Years of Night,2018,Weighted average of 3.07 based on 364 ratings,3.1,123 mins   More at IMDB TMDB,"Drama, Thriller, Action"
What We Started,2018,Weighted average of 3.38 based on 633 ratings,3.4,70 mins   More at IMDB TMDB,"Documentary, Music"
The Great Darkened Days,2018,Weighted average of 3.37 based on 374 ratings,3.4,95 mins   More at IMDB TMDB,"Thriller, Drama, History"
Core of the World,2018,Weighted average of 3.39 based on 453 ratings,3.4,124 mins   More at IMDB TMDB,Drama
Shut Up and Play the Piano,2018,Weighted average of 3.55 based on 462 ratings,3.6,81 mins   More at IMDB TMDB,"Music, Documentary"
Icebox,2018,Weighted average of 3.44 based on 519 ratings,3.4,86 mins   More at IMDB TMDB,Drama
The Proposal,2018,Weighted average of 3.39 based on 324 ratings,3.4,83 mins   More at IMDB TMDB,Documentary
Beyond Words,2018,Weighted average of 3.30 based on 388 ratings,3.3,85 mins   More at IMDB TMDB,Drama
A Christmas Switch,2018,Weighted average of 2.79 based on 568 ratings,2.8,86 mins   More at IMDB TMDB,"Comedy, Drama, Family, TV Movie"
27: The Cursed Club,2018,Weighted average of 2.72 based on 686 ratings,2.7,80 mins   More at IMDB TMDB,"Action, Fantasy, Crime, Comedy"
When Margaux Meets Margaux,2018,Weighted average of 3.14 based on 545 ratings,3.1,95 mins   More at IMDB TMDB,"Comedy, Fantasy"
The Bad Man,2018,Weighted average of 3.00 based on 314 ratings,3.0,106 mins   More at IMDB TMDB,"Horror, Drama"
Franco Escamilla: por la anécdota,2018,Weighted average of 3.48 based on 914 ratings,3.5,66 mins   More at IMDB TMDB,Comedy
Breslin and Hamill: Deadline Artists,2018,Weighted average of 3.61 based on 525 ratings,3.6,106 mins   More at IMDB TMDB,Documentary
Ashore,2018,Weighted average of 3.54 based on 416 ratings,3.5,82 mins   More at IMDB TMDB,"Documentary, Drama"
Phantom Islands,2018,No number of ratings available,No average rating available,86 mins   More at IMDB TMDB,"Drama, Documentary"
Camarón: The Film,2018,Weighted average of 3.68 based on 585 ratings,3.7,104 mins   More at IMDB TMDB,Documentary
Good Game: The Beginning,2018,Weighted average of 2.54 based on 877 ratings,2.5,104 mins   More at IMDB TMDB,Comedy
The Day I Lost My Shadow,2018,Weighted average of 3.31 based on 370 ratings,3.3,94 mins   More at IMDB TMDB,Drama
Cover Versions,2018,Weighted average of 3.10 based on 380 ratings,3.1,84 mins   More at IMDB TMDB,"Mystery, Thriller"
The Little Comrade,2018,Weighted average of 3.51 based on 607 ratings,3.5,100 mins   More at IMDB TMDB,"Family, Drama"
Dementia Part II,2018,Weighted average of 3.18 based on 278 ratings,3.2,66 mins   More at IMDB TMDB,"Comedy, Horror"
Baby,2018,Weighted average of 3.24 based on 389 ratings,3.2,96 mins   More at IMDB TMDB,Drama
The Merger,2018,Weighted average of 3.34 based on 664 ratings,3.3,103 mins   More at IMDB TMDB,"Drama, Comedy"
Time for Me to Come Home for Christmas,2018,Weighted average of 2.95 based on 490 ratings,3.0,90 mins   More at IMDB TMDB,"TV Movie, Drama, Romance"
"Samantha Hudson: A Story About Faith, Sex and Electro-Queer",2018,Weighted average of 3.33 based on 541 ratings,3.3,60 mins   More at IMDB TMDB,Documentary
Blessed Madness,2018,Weighted average of 3.00 based on 938 ratings,3.0,109 mins   More at IMDB TMDB,"Comedy, Family"
Dark Was the Night,2018,Weighted average of 3.05 based on 407 ratings,3.1,80 mins   More at IMDB TMDB,Drama
Chacrinha: O Velho Guerreiro,2018,Weighted average of 3.11 based on 728 ratings,3.1,113 mins   More at IMDB TMDB,"Comedy, Drama"
The Cabin,2018,Weighted average of 2.46 based on 569 ratings,2.5,87 mins   More at IMDB TMDB,"Thriller, Horror"
Student A,2018,Weighted average of 3.26 based on 480 ratings,3.3,114 mins   More at IMDB TMDB,Drama
Grandpa’s Great Escape,2018,Weighted average of 2.91 based on 778 ratings,2.9,64 mins   More at IMDB TMDB,"Adventure, Drama, Family, Comedy"
América,2018,Weighted average of 3.60 based on 383 ratings,3.6,75 mins   More at IMDB TMDB,Documentary
Caravaggio: The Soul and the Blood,2018,Weighted average of 3.28 based on 452 ratings,3.3,90 mins   More at IMDB TMDB,Documentary
Death and Nightingales,2018,Weighted average of 3.29 based on 270 ratings,3.3,180 mins   More at IMDB TMDB,Drama
A First Farewell,2018,Weighted average of 3.48 based on 398 ratings,3.5,87 mins   More at IMDB TMDB,"Family, Drama"
Hex,2018,Weighted average of 2.41 based on 585 ratings,2.4,85 mins   More at IMDB TMDB,"Thriller, Horror"
Citizen Jake,2018,Weighted average of 3.19 based on 446 ratings,3.2,137 mins   More at IMDB TMDB,Drama
Christmas at Graceland,2018,Weighted average of 2.85 based on 467 ratings,2.8,90 mins   More at IMDB TMDB,"TV Movie, Romance, Family, Song And Dance, Holiday Joy And Heartwarming Christmas, Show All…"
Abrahaminte Santhathikal,2018,Weighted average of 2.99 based on 934 ratings,3.0,131 mins   More at IMDB TMDB,"Crime, Thriller"
Death to Metal,2018,Weighted average of 3.11 based on 336 ratings,3.1,85 mins   More at IMDB TMDB,"Comedy, Horror"
Seethakathi,2018,Weighted average of 3.25 based on 802 ratings,3.2,173 mins   More at IMDB TMDB,"Comedy, Drama"
Stargate Origins,2018,Weighted average of 2.65 based on 618 ratings,2.7,More at IMDB TMDB,"Monsters, Aliens, Sci-Fi And The Apocalypse, Action-Packed Space And Alien Sagas, Show All…"
The Pillar of Salt,2018,Weighted average of 3.20 based on 279 ratings,3.2,70 mins   More at IMDB TMDB,Drama
LEGO DC Super Hero Girls: Super-Villain High,2018,Weighted average of 2.98 based on 369 ratings,3.0,78 mins   More at IMDB TMDB,"Animation, Family, Action"
Female Human Animal,2018,Weighted average of 3.28 based on 403 ratings,3.3,74 mins   More at IMDB TMDB,"Thriller, Romance, Mystery"
Christmas Perfection,2018,Weighted average of 2.71 based on 528 ratings,2.7,90 mins   More at IMDB TMDB,"TV Movie, Comedy"
At the End of the Day,2018,Weighted average of 3.00 based on 506 ratings,3.0,108 mins   More at IMDB TMDB,"Drama, Comedy"
Life,2018,Weighted average of 3.42 based on 460 ratings,3.4,960 mins   More at IMDB TMDB,Drama
#SquadGoals,2018,Weighted average of 2.53 based on 485 ratings,2.5,90 mins   More at IMDB TMDB,"Thriller, Drama"
The Fourth Estate,2018,Weighted average of 3.64 based on 364 ratings,3.6,360 mins   More at IMDB TMDB,Documentary
Utopía,2018,Weighted average of 2.39 based on 841 ratings,2.4,115 mins   More at IMDB TMDB,No genres available
Honey,2018,Weighted average of 2.99 based on 536 ratings,3.0,105 mins   More at IMDB TMDB,"Drama, Romance"
The Woman Who Loves Giraffes,2018,Weighted average of 3.51 based on 285 ratings,3.5,81 mins   More at IMDB TMDB,Documentary
Nuptials of Dracula,2018,No number of ratings available,No average rating available,65 mins   More at IMDB TMDB,"Fantasy, Horror, Romance"
Goliath,2018,Weighted average of 3.43 based on 611 ratings,3.4,88 mins   More at IMDB TMDB,Drama
App War,2018,Weighted average of 3.18 based on 764 ratings,3.2,130 mins   More at IMDB TMDB,"Romance, Drama, Comedy"
Siblings of the Cape,2018,Weighted average of 3.48 based on 366 ratings,3.5,89 mins   More at IMDB TMDB,Drama
Spivak,2018,Weighted average of 3.14 based on 505 ratings,3.1,91 mins   More at IMDB TMDB,Comedy
Bitter Melon,2018,Weighted average of 3.29 based on 304 ratings,3.3,110 mins   More at IMDB TMDB,"Comedy, Crime"
The House on Mansfield Street,2018,Weighted average of 2.58 based on 532 ratings,2.6,74 mins   More at IMDB TMDB,Horror
River Runs Red,2018,Weighted average of 2.59 based on 552 ratings,2.6,94 mins   More at IMDB TMDB,"Thriller, Crime, Crime, Drugs And Gangsters, Suspenseful Crime Thrillers, Show All…"
Wayne,2018,Weighted average of 3.60 based on 339 ratings,3.6,97 mins   More at IMDB TMDB,Documentary
The Forest of Wool and Steel,2018,Weighted average of 3.31 based on 275 ratings,3.3,134 mins   More at IMDB TMDB,"Drama, Romance"
The Lies She Loved,2018,Weighted average of 3.23 based on 479 ratings,3.2,118 mins   More at IMDB TMDB,"Drama, Mystery"
Winter Flies,2018,Weighted average of 3.37 based on 455 ratings,3.4,85 mins   More at IMDB TMDB,"Drama, Comedy"
The Black Book,2018,Weighted average of 3.06 based on 237 ratings,3.1,103 mins   More at IMDB TMDB,"History, Romance, Drama"
Hasta que la boda nos separe,2018,Weighted average of 2.98 based on 708 ratings,3.0,91 mins   More at IMDB TMDB,Comedy
Nothing to Lose,2018,Weighted average of 2.31 based on 678 ratings,2.3,130 mins   More at IMDB TMDB,"Drama, History"
