title,year,number_ratings,average_rating,length,genres
Emilia,2017,Weighted average of 3.27 based on 226 ratings,3.3,120 mins   More at IMDB TMDB,"Drama, History"
High Expectations,2017,Weighted average of 3.11 based on 240 ratings,3.1,90 mins   More at IMDB TMDB,Comedy
Papita 2da Base,2017,Weighted average of 3.00 based on 254 ratings,3.0,147 mins   More at IMDB TMDB,"Romance, Comedy, Drama"
Good Witch: Spellbound,2017,No number of ratings available,No average rating available,94 mins   More at IMDB TMDB,No genres available
The Last Post,2017,No number of ratings available,No average rating available,354 mins   More at IMDB TMDB,"Drama, Epic History And Literature, Bravery In War, Military Combat And Heroic Soldiers, Historical Battles And Epic Heroism, Show All…"
44 Pages,2017,No number of ratings available,No average rating available,97 mins   More at IMDB TMDB,Documentary
Denmark,2017,No number of ratings available,No average rating available,90 mins   More at IMDB TMDB,Drama
Bronx Gothic,2017,No number of ratings available,No average rating available,91 mins   More at IMDB TMDB,Documentary
Daybreak,2017,No number of ratings available,No average rating available,85 mins   More at IMDB TMDB,Drama
Barefoot at Dawn,2017,No number of ratings available,No average rating available,114 mins   More at IMDB TMDB,Drama
Singers at War,2017,Weighted average of 2.63 based on 279 ratings,2.6,94 mins   More at IMDB TMDB,Comedy
Balloon,2017,Weighted average of 2.76 based on 287 ratings,2.8,146 mins   More at IMDB TMDB,"Thriller, Horror"
Mariphasa,2017,No number of ratings available,No average rating available,86 mins   More at IMDB TMDB,"Drama, Thriller"
Ami Thumi,2017,Weighted average of 3.29 based on 262 ratings,3.3,124 mins   More at IMDB TMDB,"Comedy, Romance"
Tasha Tudor: A Still Water Story,2017,No number of ratings available,No average rating available,105 mins   More at IMDB TMDB,Documentary
Alien Domicile,2017,No number of ratings available,No average rating available,88 mins   More at IMDB TMDB,"Horror, Science Fiction, Mystery"
Inaudito,2017,No number of ratings available,No average rating available,88 mins   More at IMDB TMDB,Documentary
Space Squad: Space Sheriff Gavan vs. Tokusou Sentai Dekaranger,2017,No number of ratings available,No average rating available,85 mins   More at IMDB TMDB,"Action, Adventure, Science Fiction"
Trouble,2017,No number of ratings available,No average rating available,100 mins   More at IMDB TMDB,Thriller
Garage Sale Mystery: Murder By Text,2017,No number of ratings available,No average rating available,83 mins   More at IMDB TMDB,"Mystery, Drama, TV Movie"
Dirty Kids,2017,Weighted average of 2.98 based on 290 ratings,3.0,88 mins   More at IMDB TMDB,Comedy
Diana: The Woman Inside,2017,No number of ratings available,No average rating available,82 mins   More at IMDB TMDB,Documentary
Revolution of Sound - Tangerine Dream,2017,No number of ratings available,No average rating available,90 mins   More at IMDB TMDB,"Documentary, Music"
Lies We Tell,2017,No number of ratings available,No average rating available,109 mins   More at IMDB TMDB,"Romance, Crime, Thriller"
Obscure Light,2017,No number of ratings available,No average rating available,76 mins   More at IMDB TMDB,Documentary
Created Equal,2017,No number of ratings available,No average rating available,91 mins   More at IMDB TMDB,"Drama, Thriller"
Deadly Vows,2017,No number of ratings available,No average rating available,84 mins   More at IMDB TMDB,"Drama, TV Movie, Crime"
Who Goes There? In Search of The Thing,2017,No number of ratings available,No average rating available,78 mins   More at IMDB TMDB,Documentary
Jamaica,2017,Weighted average of 3.34 based on 261 ratings,3.3,98 mins   More at IMDB TMDB,Drama
"It’s Your Turn, Honey!",2017,Weighted average of 2.81 based on 293 ratings,2.8,90 mins   More at IMDB TMDB,Comedy
The Kali of Emergency,2017,No number of ratings available,No average rating available,79 mins   More at TMDB,Documentary
Motern Media Christmas Special,2017,No number of ratings available,No average rating available,48 mins   More at IMDB TMDB,"Music, Comedy"
Poster Boys,2017,Weighted average of 2.86 based on 299 ratings,2.9,128 mins   More at IMDB TMDB,Comedy
Storm - Letter of Fire,2017,Weighted average of 3.19 based on 229 ratings,3.2,105 mins   More at IMDB TMDB,"History, Family, Adventure"
Doubtful,2017,No number of ratings available,No average rating available,88 mins   More at IMDB TMDB,Drama
Tetsudon: the kaiju dream match,2017,No number of ratings available,No average rating available,115 mins   More at IMDB TMDB,Comedy
Die In One Day,2017,No number of ratings available,No average rating available,79 mins   More at IMDB TMDB,"Thriller, Horror"
Tea Pets,2017,No number of ratings available,No average rating available,98 mins   More at IMDB TMDB,"Animation, Adventure, Family"
House by the Lake,2017,No number of ratings available,No average rating available,77 mins   More at IMDB TMDB,"Thriller, Horror"
Ah Boys to Men 4,2017,Weighted average of 2.67 based on 260 ratings,2.7,135 mins   More at IMDB TMDB,"Comedy, Action"
Look Up,2017,No number of ratings available,No average rating available,90 mins   More at IMDB TMDB,Fantasy
A Sore Spot,2017,No number of ratings available,No average rating available,90 mins   More at IMDB TMDB,Documentary
Dragon Ball Z: The Real 4-D at Super Tenkaichi Budokai,2017,No number of ratings available,No average rating available,More at IMDB TMDB,"Action, Animation, Adventure"
Bob Saget: Zero to Sixty,2017,No number of ratings available,No average rating available,65 mins   More at IMDB TMDB,"Documentary, Comedy, TV Movie"
Still the Earth Moves,2017,No number of ratings available,No average rating available,68 mins   More at IMDB TMDB,No genres available
Ordinary Days,2017,No number of ratings available,No average rating available,82 mins   More at IMDB TMDB,Drama
Tornado Girl,2017,No number of ratings available,No average rating available,100 mins   More at IMDB TMDB,"Drama, Comedy, Romance"
The Lobby,2017,No number of ratings available,No average rating available,105 mins   More at IMDB TMDB,Documentary
The Werewolf Game: Mad Land,2017,No number of ratings available,No average rating available,97 mins   More at IMDB TMDB,"Horror, Mystery, Thriller"
Shot in the Dark,2017,No number of ratings available,No average rating available,280 mins   More at IMDB TMDB,Documentary
Babs,2017,Weighted average of 3.26 based on 221 ratings,3.3,90 mins   More at IMDB TMDB,"TV Movie, Drama"
Migraine,2017,No number of ratings available,No average rating available,41 mins   More at TMDB,No genres available
"Samadhi Part 1: Maya, the Illusion of the Self",2017,No number of ratings available,No average rating available,60 mins   More at IMDB TMDB,Documentary
Citizen Schein,2017,Weighted average of 3.52 based on 207 ratings,3.5,100 mins   More at IMDB TMDB,Documentary
Killer App,2017,No number of ratings available,No average rating available,83 mins   More at IMDB TMDB,Thriller
Fetish Factory,2017,No number of ratings available,No average rating available,71 mins   More at IMDB TMDB,"Comedy, Science Fiction, Horror"
Fukri,2017,Weighted average of 2.75 based on 345 ratings,2.8,156 mins   More at IMDB TMDB,"Family, Comedy"
Last Call,2017,No number of ratings available,No average rating available,109 mins   More at IMDB TMDB,"Drama, Romance"
Rabbit School: Guardians of the Golden Egg,2017,Weighted average of 3.08 based on 201 ratings,3.1,79 mins   More at IMDB TMDB,"Animation, Family"
Drain The Sunken Pirate City,2017,No number of ratings available,No average rating available,47 mins   More at IMDB TMDB,"Documentary, History"
Tudo é Projeto,2017,No number of ratings available,No average rating available,73 mins   More at IMDB TMDB,Documentary
Garage Sale Mystery: A Case Of Murder,2017,No number of ratings available,No average rating available,84 mins   More at IMDB TMDB,"TV Movie, Crime, Mystery, Drama"
The End of Meat,2017,No number of ratings available,No average rating available,94 mins   More at IMDB TMDB,Documentary
Sean Lock: Keep It Light,2017,No number of ratings available,No average rating available,46 mins   More at IMDB TMDB,Comedy
Purge This Land,2017,No number of ratings available,No average rating available,84 mins   More at IMDB TMDB,Documentary
Let Me Go,2017,No number of ratings available,No average rating available,100 mins   More at IMDB TMDB,Drama
Fuuka,2017,Weighted average of 3.19 based on 249 ratings,3.2,288 mins   More at IMDB TMDB,"Drama, Animation"
The Flock,2017,No number of ratings available,No average rating available,83 mins   More at IMDB TMDB,"Drama, Mystery"
Sommerfest,2017,Weighted average of 3.18 based on 244 ratings,3.2,85 mins   More at IMDB TMDB,"Drama, Romance, Comedy"
Can We Still Be Friends?,2017,Weighted average of 3.05 based on 229 ratings,3.1,113 mins   More at IMDB TMDB,"Romance, Comedy"
Cocaine Prison,2017,No number of ratings available,No average rating available,90 mins   More at IMDB TMDB,Documentary
City of Rock,2017,Weighted average of 3.13 based on 231 ratings,3.1,117 mins   More at IMDB TMDB,"Comedy, Drama"
An Act of Defiance,2017,No number of ratings available,No average rating available,124 mins   More at IMDB TMDB,Drama
The Bastards’ Fig Tree,2017,No number of ratings available,No average rating available,103 mins   More at IMDB TMDB,"Comedy, Drama"
Deuces,2017,No number of ratings available,No average rating available,87 mins   More at IMDB TMDB,"Drama, Crime"
,,,,,
,,,,,
The New York Hardcore Chronicles Film,2017,No number of ratings available,No average rating available,106 mins   More at IMDB TMDB,"Music, Documentary"
,,,,,
Terry Pratchett: Back in Black,2017,No number of ratings available,No average rating available,60 mins   More at IMDB TMDB,Documentary
Treasure Hounds,2017,No number of ratings available,No average rating available,88 mins   More at IMDB TMDB,"Family, Fantasy"
Poop Talk,2017,No number of ratings available,No average rating available,69 mins   More at IMDB TMDB,"Documentary, Comedy"
Weird Stories,2017,No number of ratings available,No average rating available,73 mins   More at IMDB TMDB,Horror
Mister,2017,No number of ratings available,No average rating available,157 mins   More at IMDB TMDB,"Romance, Action, Comedy"
"Gordon, Gino & Fred’s Great Christmas Roast",2017,No number of ratings available,No average rating available,68 mins   More at IMDB TMDB,TV Movie
Childhood,2017,No number of ratings available,No average rating available,85 mins   More at IMDB TMDB,Documentary
Ulrike’s Brain,2017,No number of ratings available,No average rating available,55 mins   More at IMDB TMDB,"Comedy, Science Fiction"
The Boy with the Topknot,2017,No number of ratings available,No average rating available,87 mins   More at IMDB TMDB,"TV Movie, Drama"
Tu Pug Imatuy,2017,No number of ratings available,No average rating available,90 mins   More at IMDB TMDB,Drama
What Happened in Vegas,2017,No number of ratings available,No average rating available,102 mins   More at IMDB TMDB,Documentary
,,,,,
Thousand Cuts,2017,No number of ratings available,No average rating available,90 mins   More at IMDB TMDB,"Thriller, Crime"
The Age of Blood,2017,No number of ratings available,No average rating available,103 mins   More at IMDB TMDB,"History, Drama, Action"
,,,,,
The Poetess,2017,No number of ratings available,No average rating available,90 mins   More at IMDB TMDB,Documentary
"We Love You, Sally Carmichael!",2017,No number of ratings available,No average rating available,83 mins   More at IMDB TMDB,"Comedy, Romance"
Somewhere Beyond the Mist,2017,No number of ratings available,No average rating available,86 mins   More at IMDB TMDB,"Drama, Thriller"
,,,,,
Oversize Cops,2017,Weighted average of 3.13 based on 239 ratings,3.1,100 mins   More at IMDB TMDB,"Comedy, Action"
Andrew Santino: Home Field Advantage,2017,No number of ratings available,No average rating available,71 mins   More at IMDB TMDB,Comedy
,,,,,
,,,,,
Death-Scort Service Part 2: The Naked Dead,2017,No number of ratings available,No average rating available,72 mins   More at IMDB TMDB,Horror
Silk Road,2017,No number of ratings available,No average rating available,90 mins   More at IMDB TMDB,"Romance, Thriller, Crime, Drama"
Insya Allah Sah,2017,No number of ratings available,No average rating available,83 mins   More at IMDB TMDB,"Comedy, Drama"
Oxygen,2017,Weighted average of 2.81 based on 331 ratings,2.8,156 mins   More at IMDB TMDB,"Thriller, Action"
Buy Me,2017,No number of ratings available,No average rating available,107 mins   More at IMDB TMDB,Drama
The Congo Tribunal,2017,No number of ratings available,No average rating available,100 mins   More at IMDB TMDB,Documentary
,,,,,
La maldita primavera,2017,No number of ratings available,No average rating available,61 mins   More at IMDB TMDB,No genres available
Rukh,2017,No number of ratings available,No average rating available,106 mins   More at IMDB TMDB,"Mystery, Drama"
The Strange Name Movie,2017,No number of ratings available,No average rating available,52 mins   More at IMDB TMDB,Documentary
Amazing Ape,2017,No number of ratings available,No average rating available,79 mins   More at IMDB TMDB,"Drama, Family, Science Fiction"
,,,,,
House in the Fields,2017,No number of ratings available,No average rating available,86 mins   More at IMDB TMDB,Documentary
The Wrong Crush,2017,No number of ratings available,No average rating available,86 mins   More at IMDB TMDB,"Thriller, TV Movie"
Kurara: The Dazzling Life of Hokusai’s Daughter,2017,No number of ratings available,No average rating available,73 mins   More at IMDB TMDB,"Drama, History"
A Concrete Cinema,2017,No number of ratings available,No average rating available,77 mins   More at IMDB TMDB,Documentary
Ballad of a Righteous Merchant,2017,No number of ratings available,No average rating available,62 mins   More at IMDB TMDB,Documentary
Psycho Wedding Crasher,2017,No number of ratings available,No average rating available,95 mins   More at IMDB TMDB,"TV Movie, Thriller"
All About the Money,2017,No number of ratings available,No average rating available,90 mins   More at IMDB TMDB,"Action, Adventure, Comedy"
In Extremis,2017,No number of ratings available,No average rating available,93 mins   More at IMDB TMDB,"Horror, Thriller"
Mist,2017,No number of ratings available,No average rating available,84 mins   More at IMDB TMDB,Drama
,,,,,
I Remember Nothing,2017,No number of ratings available,No average rating available,59 mins   More at IMDB TMDB,Documentary
El pampero,2017,No number of ratings available,No average rating available,77 mins   More at IMDB TMDB,"Thriller, Drama"
The Gangster’s Daughter,2017,No number of ratings available,No average rating available,105 mins   More at IMDB TMDB,"Drama, Crime, Thriller"
95,2017,Weighted average of 3.02 based on 265 ratings,3.0,106 mins   More at IMDB TMDB,"Comedy, Drama, History"
Loue-moi !,2017,Weighted average of 3.03 based on 215 ratings,3.0,89 mins   More at IMDB TMDB,Comedy
,,,,,
Darken,2017,No number of ratings available,No average rating available,82 mins   More at IMDB TMDB,"Science Fiction, Fantasy, Horror"
Dieste [Uruguay],2017,No number of ratings available,No average rating available,95 mins   More at IMDB TMDB,Documentary
Full Metal Panic! Movie 1: Boy Meets Girl,2017,No number of ratings available,No average rating available,117 mins   More at IMDB TMDB,"Animation, Science Fiction, Action, Comedy"
Red Summer,2017,No number of ratings available,No average rating available,89 mins   More at IMDB TMDB,Horror
The Star Next Door,2017,Weighted average of 3.22 based on 203 ratings,3.2,98 mins   More at IMDB TMDB,Comedy
Foreman,2017,Weighted average of 3.56 based on 207 ratings,3.6,84 mins   More at IMDB TMDB,Documentary
Aditi Mittal: Things They Wouldn’t Let Me Say,2017,No number of ratings available,No average rating available,62 mins   More at IMDB TMDB,Comedy
Susu,2017,No number of ratings available,No average rating available,106 mins   More at IMDB TMDB,"Horror, Drama, Crime"
,,,,,
Princess Principal,2017,No number of ratings available,No average rating available,288 mins   More at IMDB TMDB,"Drama, Animation, Mystery"
GARO: Fang of God,2017,No number of ratings available,No average rating available,98 mins   More at IMDB TMDB,"Horror, Action, Drama"
,,,,,
,,,,,
My Wonderful West Berlin,2017,No number of ratings available,No average rating available,97 mins   More at IMDB TMDB,Documentary
When the Day Had No Name,2017,No number of ratings available,No average rating available,84 mins   More at IMDB TMDB,Drama
Mae Martin: Us,2017,No number of ratings available,No average rating available,58 mins   More at IMDB TMDB,No genres available
iGirlfriend,2017,No number of ratings available,No average rating available,83 mins   More at IMDB TMDB,Comedy
Alguém Como Eu,2017,No number of ratings available,No average rating available,89 mins   More at IMDB TMDB,Comedy
Keluarga Tak Kasat Mata,2017,Weighted average of 2.62 based on 222 ratings,2.6,77 mins   More at IMDB TMDB,Horror
Hanzi,2017,No number of ratings available,No average rating available,57 mins   More at IMDB TMDB,Documentary
,,,,,
,,,,,
,,,,,
,,,,,
Women Who Passed My Way,2017,No number of ratings available,No average rating available,85 mins   More at IMDB TMDB,Comedy
Wacky Heroes,2017,Weighted average of 3.25 based on 219 ratings,3.2,95 mins   More at IMDB TMDB,"Comedy, Action"
Voor Elkaar Gemaakt,2017,Weighted average of 3.08 based on 244 ratings,3.1,93 mins   More at IMDB TMDB,"Romance, Comedy"
"Easy to Learn, Hard to Master: The Fate of Atari",2017,No number of ratings available,No average rating available,110 mins   More at IMDB TMDB,Documentary
Ecology in Concrete,2017,No number of ratings available,No average rating available,80 mins   More at TMDB,No genres available
Alice & Zoroku,2017,No number of ratings available,No average rating available,288 mins   More at IMDB TMDB,"Animation, Drama"
The Guest,2017,No number of ratings available,No average rating available,83 mins   More at IMDB TMDB,Drama
Bad Date Chronicles,2017,No number of ratings available,No average rating available,84 mins   More at IMDB TMDB,"TV Movie, Romance"
Blockbuster,2017,No number of ratings available,No average rating available,82 mins   More at IMDB TMDB,"Comedy, Crime"
,,,,,
,,,,,
,,,,,
,,,,,
Granny Project,2017,No number of ratings available,No average rating available,89 mins   More at IMDB TMDB,Documentary
Montana,2017,No number of ratings available,No average rating available,79 mins   More at IMDB TMDB,Drama
The Opera House,2017,No number of ratings available,No average rating available,108 mins   More at IMDB TMDB,Documentary
Volta,2017,No number of ratings available,No average rating available,100 mins   More at IMDB TMDB,"Comedy, Crime"
,,,,,
Fırıldak Ailesi: Batsın Bu Orta Dünya,2017,No number of ratings available,No average rating available,98 mins   More at IMDB TMDB,Animation
,,,,,
The Raking,2017,No number of ratings available,No average rating available,98 mins   More at IMDB TMDB,Horror
Sakka Podu Podu Raja,2017,No number of ratings available,No average rating available,140 mins   More at IMDB TMDB,"Romance, Comedy, Action"
,,,,,
Tikli and Laxmi Bomb,2017,No number of ratings available,No average rating available,151 mins   More at IMDB TMDB,"Drama, Intense Violence And Sexual Transgression, Bollywood Emotional Dramas, Show All…"
Rivals Forever - The Sneaker Battle,2017,No number of ratings available,No average rating available,174 mins   More at IMDB TMDB,"Family, Drama"
Sunbeat,2017,No number of ratings available,No average rating available,95 mins   More at IMDB TMDB,Drama
,,,,,
Beyond Brotherhood,2017,No number of ratings available,No average rating available,90 mins   More at IMDB TMDB,Drama
,,,,,
Next Door Spy,2017,No number of ratings available,No average rating available,77 mins   More at IMDB TMDB,"Family, Animation"
,,,,,
Forwards Ever!,2017,Weighted average of 3.16 based on 218 ratings,3.2,94 mins   More at IMDB TMDB,Comedy
Without This World,2017,No number of ratings available,No average rating available,116 mins   More at IMDB TMDB,Documentary
Kalushi : The Story of Solomon Mahlangu,2017,No number of ratings available,No average rating available,107 mins   More at IMDB TMDB,"Drama, Thriller"
Incontrol,2017,No number of ratings available,No average rating available,82 mins   More at IMDB TMDB,"Drama, Science Fiction, Thriller"
Friends Games,2017,No number of ratings available,No average rating available,100 mins   More at IMDB TMDB,"Mystery, Drama"
Yaman,2017,Weighted average of 3.05 based on 303 ratings,3.1,153 mins   More at IMDB TMDB,"Action, Thriller"
Convergence,2017,No number of ratings available,No average rating available,100 mins   More at IMDB TMDB,"Action, Thriller, Mystery"
Heights,2017,Weighted average of 3.37 based on 214 ratings,3.4,120 mins   More at IMDB TMDB,"Comedy, Drama, History"
Portal 2: The (Unauthorized) Musical,2017,No number of ratings available,No average rating available,113 mins   More at TMDB,"Comedy, Music"
The New Radical,2017,No number of ratings available,No average rating available,120 mins   More at IMDB TMDB,Documentary
Close My Eyes,2017,No number of ratings available,No average rating available,144 mins   More at IMDB TMDB,Thriller
Instant Death,2017,No number of ratings available,No average rating available,84 mins   More at IMDB TMDB,"Crime, Action, Crime, Drugs And Gangsters, Violent Action, Guns, And Crime, Graphic Violence And Brutal Revenge, Gritty Crime And Ruthless Gangsters, Intense Combat And Martial Arts, Brutal, Violent Prison Drama, Show All…"
Thawed Carp,2017,Weighted average of 3.45 based on 215 ratings,3.4,97 mins   More at IMDB TMDB,"Comedy, Drama"
LOMO: The Language of Many Others,2017,No number of ratings available,No average rating available,101 mins   More at IMDB TMDB,Drama
Blue,2017,No number of ratings available,No average rating available,77 mins   More at IMDB TMDB,Documentary
Hara Hara Mahadevaki,2017,Weighted average of 2.73 based on 338 ratings,2.7,140 mins   More at IMDB TMDB,"Comedy, Romance, Drama"
Everfall,2017,No number of ratings available,No average rating available,88 mins   More at IMDB TMDB,Horror
Camocim,2017,No number of ratings available,No average rating available,76 mins   More at IMDB TMDB,Documentary
The Drawings of Yves Saint Laurent,2017,No number of ratings available,No average rating available,53 mins   More at TMDB,Documentary
The Royal Hibiscus Hotel,2017,No number of ratings available,No average rating available,90 mins   More at IMDB TMDB,"Romance, Comedy"
Kingdoms,2017,No number of ratings available,No average rating available,79 mins   More at IMDB TMDB,"Drama, Romance"
Give Me Future: Major Lazer in Cuba,2017,No number of ratings available,No average rating available,85 mins   More at IMDB TMDB,"Documentary, Music"
Tadoussac,2017,No number of ratings available,No average rating available,89 mins   More at IMDB TMDB,Drama
"Trinity, the Nekad Traveler",2017,Weighted average of 3.03 based on 288 ratings,3.0,102 mins   More at IMDB TMDB,"Comedy, Drama"
Chi Va Chi Sau Ka,2017,No number of ratings available,No average rating available,136 mins   More at IMDB TMDB,"Romance, Comedy, Family"
