title,year,number_ratings,average_rating,length,genres
TKKG,2019,Weighted average of 3.03 based on 579 ratings,3.0,95 mins   More at IMDB TMDB,"Crime, Adventure, Family"
Groupers,2019,Weighted average of 3.08 based on 378 ratings,3.1,109 mins   More at IMDB TMDB,"Comedy, Drama, Crude Humor And Satire, Dreamlike, Quirky, And Surreal Storytelling, Show All…"
Shakira In Concert: El Dorado World Tour,2019,Weighted average of 3.65 based on 447 ratings,3.7,122 mins   More at IMDB TMDB,Music
I Never Climbed the Provincia,2019,Weighted average of 3.43 based on 229 ratings,3.4,89 mins   More at IMDB TMDB,Documentary
I See You,2019,Weighted average of 2.52 based on 396 ratings,2.5,78 mins   More at IMDB TMDB,Thriller
Normal,2019,Weighted average of 3.42 based on 309 ratings,3.4,70 mins   More at IMDB TMDB,Documentary
Museum Town,2019,No number of ratings available,No average rating available,75 mins   More at IMDB TMDB,Documentary
Madonna and the Breakfast Club,2019,Weighted average of 3.10 based on 369 ratings,3.1,105 mins   More at IMDB TMDB,"Documentary, Drama"
Modalità aereo,2019,Weighted average of 2.83 based on 766 ratings,2.8,100 mins   More at IMDB TMDB,Comedy
Bloodlust Beauty,2019,Weighted average of 2.96 based on 579 ratings,3.0,116 mins   More at IMDB TMDB,"Horror, Drama"
Ujda Chaman,2019,Weighted average of 3.01 based on 653 ratings,3.0,120 mins   More at IMDB TMDB,"Drama, Comedy, Crude Humor And Satire, Gags, Jokes, And Slapstick Humor, Show All…"
The Barefoot Emperor,2019,Weighted average of 3.21 based on 322 ratings,3.2,98 mins   More at IMDB TMDB,"Comedy, Drama"
Curious George: Royal Monkey,2019,Weighted average of 3.05 based on 402 ratings,3.1,87 mins   More at IMDB TMDB,"Family, Comedy, Adventure, Animation"
Birbal Trilogy: Case 1 – Finding Vajramuni,2019,Weighted average of 3.34 based on 560 ratings,3.3,142 mins   More at IMDB TMDB,"Mystery, Crime, Thriller"
Animal Among Us,2019,Weighted average of 2.61 based on 364 ratings,2.6,89 mins   More at IMDB TMDB,"Thriller, Horror"
"A Pleasure, Comrades!",2019,Weighted average of 3.44 based on 267 ratings,3.4,105 mins   More at IMDB TMDB,"Documentary, Drama"
Junglee,2019,Weighted average of 2.85 based on 459 ratings,2.8,115 mins   More at IMDB TMDB,"Action, Adventure"
Go Go Squid!,2019,Weighted average of 3.39 based on 515 ratings,3.4,"1,845 mins   More at IMDB TMDB",Drama
Sethum Aayiram Pon,2019,Weighted average of 3.37 based on 453 ratings,3.4,102 mins   More at IMDB TMDB,"Drama, Family"
Mystery 101,2019,Weighted average of 3.22 based on 411 ratings,3.2,84 mins   More at IMDB TMDB,"Mystery, Crime, TV Movie"
A Witness Out of the Blue,2019,Weighted average of 3.16 based on 428 ratings,3.2,104 mins   More at IMDB TMDB,"Crime, Thriller, Mystery"
StarDog and TurboCat,2019,Weighted average of 2.73 based on 375 ratings,2.7,88 mins   More at IMDB TMDB,"Animation, Comedy, Family"
I Owe You a Letter About Brazil,2019,Weighted average of 3.63 based on 280 ratings,3.6,90 mins   More at IMDB TMDB,Documentary
The Big Trip,2019,Weighted average of 2.66 based on 374 ratings,2.7,84 mins   More at IMDB TMDB,"Comedy, Animation, Family, Adventure"
Anbessa,2019,Weighted average of 3.44 based on 345 ratings,3.4,86 mins   More at IMDB TMDB,"Drama, Documentary"
In the Strange Pursuit of Laura Durand,2019,Weighted average of 3.28 based on 475 ratings,3.3,98 mins   More at IMDB TMDB,"Comedy, Music"
Marcel Duchamp: The Art of the Possible,2019,Weighted average of 3.49 based on 200 ratings,3.5,90 mins   More at IMDB TMDB,Documentary
Hikaru Utada Laughter in the Dark Tour 2018,2019,Weighted average of 3.79 based on 352 ratings,3.8,156 mins   More at IMDB TMDB,Music
I Am Durán,2019,Weighted average of 3.49 based on 352 ratings,3.5,84 mins   More at IMDB TMDB,Documentary
Death of a Cheerleader,2019,Weighted average of 2.84 based on 331 ratings,2.8,85 mins   More at IMDB TMDB,"Thriller, Crime, Drama, TV Movie"
Tía Madré,2019,Weighted average of 3.21 based on 401 ratings,3.2,More at IMDB TMDB,No genres available
Ossan’s Love: Love or Dead,2019,Weighted average of 3.28 based on 442 ratings,3.3,114 mins   More at IMDB TMDB,"Comedy, Drama, Romance"
Matchday: Inside FC Barcelona,2019,Weighted average of 3.44 based on 525 ratings,3.4,384 mins   More at IMDB TMDB,Documentary
Son of Ox,2019,Weighted average of 3.48 based on 350 ratings,3.5,92 mins   More at IMDB TMDB,Drama
Twinkle All the Way,2019,Weighted average of 2.99 based on 312 ratings,3.0,90 mins   More at IMDB TMDB,"Romance, TV Movie, Family"
Gay Chorus Deep South,2019,Weighted average of 3.51 based on 276 ratings,3.5,98 mins   More at IMDB TMDB,"Music, Documentary"
A Winter Princess,2019,Weighted average of 2.91 based on 436 ratings,2.9,82 mins   More at IMDB TMDB,"TV Movie, Romance"
Commando 3,2019,Weighted average of 2.89 based on 591 ratings,2.9,133 mins   More at IMDB TMDB,"Thriller, Action, High Speed And Special Ops, Explosive And Action-Packed Heroes Vs. Villains, Bollywood Emotional Dramas, Show All…"
After Parkland,2019,Weighted average of 3.53 based on 294 ratings,3.5,92 mins   More at IMDB TMDB,Documentary
Dial M for Middlesbrough,2019,Weighted average of 2.97 based on 418 ratings,3.0,87 mins   More at IMDB TMDB,"Comedy, Mystery, Horror, TV Movie"
Qualified,2019,Weighted average of 3.49 based on 266 ratings,3.5,78 mins   More at IMDB TMDB,Documentary
Ill: Final Contagium,2019,Weighted average of 2.98 based on 213 ratings,3.0,105 mins   More at IMDB TMDB,"Science Fiction, Horror"
The Reliant,2019,Weighted average of 2.45 based on 351 ratings,2.5,140 mins   More at IMDB TMDB,"Action, Family, Faith And Religion, Religious Faith, Sin, And Forgiveness, Faith And Spiritual Journeys, Show All…"
Mehandi Circus,2019,Weighted average of 3.33 based on 506 ratings,3.3,135 mins   More at IMDB TMDB,Drama
Ispade Rajavum Idhaya Raniyum,2019,Weighted average of 3.06 based on 677 ratings,3.1,153 mins   More at IMDB TMDB,"Drama, Romance"
7 Reasons to Run Away (from Society),2019,Weighted average of 3.04 based on 422 ratings,3.0,75 mins   More at IMDB TMDB,Comedy
The End of the World,2019,Weighted average of 3.44 based on 334 ratings,3.4,107 mins   More at IMDB TMDB,Drama
Do You Know Thomas?,2019,Weighted average of 3.10 based on 476 ratings,3.1,89 mins   More at IMDB TMDB,"Drama, Comedy"
Cubby,2019,No number of ratings available,No average rating available,83 mins   More at IMDB TMDB,"Comedy, Drama"
Kaalidas,2019,Weighted average of 3.19 based on 672 ratings,3.2,126 mins   More at IMDB TMDB,"Action, Crime"
Darkness,2019,Weighted average of 3.20 based on 282 ratings,3.2,98 mins   More at IMDB TMDB,"Thriller, Drama"
Real Cases of Shadow People: The Sarah McCormick Story,2019,Weighted average of 2.57 based on 341 ratings,2.6,107 mins   More at IMDB TMDB,"Thriller, Mystery, Horror"
Ciegos,2019,No number of ratings available,No average rating available,82 mins   More at IMDB TMDB,Drama
The Fault is Not Yours,2019,No number of ratings available,No average rating available,108 mins   More at IMDB TMDB,Drama
The Vets,2019,Weighted average of 3.03 based on 610 ratings,3.0,92 mins   More at IMDB TMDB,"Drama, Comedy"
Dirty Sexy Saint,2019,Weighted average of 2.80 based on 455 ratings,2.8,104 mins   More at IMDB TMDB,"Drama, Comedy, Romance"
Rustic Oracle,2019,Weighted average of 3.46 based on 240 ratings,3.5,98 mins   More at IMDB TMDB,Drama
Pentagram,2019,Weighted average of 2.36 based on 429 ratings,2.4,80 mins   More at IMDB TMDB,Horror
The Most Beautiful Day in the World,2019,Weighted average of 2.79 based on 655 ratings,2.8,95 mins   More at IMDB TMDB,Comedy
The Fool,2019,Weighted average of 2.85 based on 602 ratings,2.8,85 mins   More at IMDB TMDB,Comedy
A Sweet Christmas Romance,2019,Weighted average of 3.02 based on 329 ratings,3.0,90 mins   More at IMDB TMDB,"Romance, TV Movie"
Once Again,2019,Weighted average of 3.30 based on 408 ratings,3.3,112 mins   More at IMDB TMDB,Romance
Girls und Panzer das Finale: Part II,2019,Weighted average of 3.64 based on 475 ratings,3.6,54 mins   More at IMDB TMDB,"Animation, Action, Comedy"
Stranger,2019,Weighted average of 3.24 based on 219 ratings,3.2,93 mins   More at IMDB TMDB,"Mystery, Science Fiction, Thriller"
"Go Away, Ultramarine",2019,No number of ratings available,No average rating available,105 mins   More at IMDB TMDB,"Mystery, Drama, Fantasy"
Little Germans,2019,Weighted average of 3.13 based on 520 ratings,3.1,90 mins   More at IMDB TMDB,Documentary
Ghost in the Graveyard,2019,Weighted average of 2.59 based on 337 ratings,2.6,92 mins   More at IMDB TMDB,"Horror, Drama"
Mr. Majnu,2019,Weighted average of 2.91 based on 729 ratings,2.9,145 mins   More at IMDB TMDB,"Drama, Romance"
Cautious Hero: The Hero Is Overpowered but Overly Cautious,2019,Weighted average of 3.35 based on 551 ratings,3.4,288 mins   More at IMDB TMDB,"Comedy, Animation"
We Were Smart,2019,Weighted average of 3.70 based on 320 ratings,3.7,125 mins   More at IMDB TMDB,Documentary
O Maidens in Your Savage Season,2019,Weighted average of 3.51 based on 432 ratings,3.5,288 mins   More at IMDB TMDB,"Comedy, Drama, Animation"
Zero Distance,2019,Weighted average of 3.28 based on 526 ratings,3.3,70 mins   More at IMDB TMDB,"Drama, Mystery"
Vision Portraits,2019,No number of ratings available,No average rating available,78 mins   More at IMDB TMDB,Documentary
The Shamer’s Daughter 2: The Serpent Gift,2019,Weighted average of 3.01 based on 498 ratings,3.0,103 mins   More at IMDB TMDB,"Adventure, Fantasy"
Forever in My Heart,2019,Weighted average of 3.04 based on 294 ratings,3.0,90 mins   More at IMDB TMDB,"Romance, TV Movie"
Killing the Dead,2019,Weighted average of 3.43 based on 255 ratings,3.4,87 mins   More at IMDB TMDB,Thriller
Jett,2019,Weighted average of 3.54 based on 252 ratings,3.5,540 mins   More at IMDB TMDB,"Drama, Crime"
No Such Thing As Monsters,2019,Weighted average of 2.77 based on 419 ratings,2.8,90 mins   More at IMDB TMDB,Horror
Zombies in the Sugar Cane Field: The Documentary,2019,Weighted average of 3.42 based on 307 ratings,3.4,89 mins   More at IMDB TMDB,Documentary
Critters: A New Binge,2019,Weighted average of 2.89 based on 244 ratings,2.9,80 mins   More at IMDB TMDB,Comedy
Christmas in the Highlands,2019,Weighted average of 2.56 based on 389 ratings,2.6,90 mins   More at IMDB TMDB,"TV Movie, Romance"
Woman in Motion,2019,Weighted average of 3.61 based on 286 ratings,3.6,96 mins   More at IMDB TMDB,"Documentary, Monsters, Aliens, Sci-Fi And The Apocalypse, Racism And The Powerful Fight For Justice, Show All…"
Aurora Teagarden Mysteries: An Inheritance to Die For,2019,Weighted average of 3.08 based on 436 ratings,3.1,84 mins   More at IMDB TMDB,"TV Movie, Mystery"
The Spy Who Fell to Earth,2019,Weighted average of 3.27 based on 431 ratings,3.3,94 mins   More at IMDB TMDB,"History, Mystery, Documentary"
The 12th Suspect,2019,Weighted average of 3.19 based on 350 ratings,3.2,102 mins   More at IMDB TMDB,"Thriller, Mystery"
Gods of Molenbeek,2019,Weighted average of 3.50 based on 376 ratings,3.5,73 mins   More at IMDB TMDB,Documentary
A Merry Christmas Match,2019,Weighted average of 2.88 based on 326 ratings,2.9,81 mins   More at IMDB TMDB,"Drama, Romance, TV Movie"
Murphy’s Law,2019,Weighted average of 1.69 based on 772 ratings,1.7,103 mins   More at IMDB TMDB,"Action, Comedy"
Psychosia,2019,Weighted average of 3.12 based on 267 ratings,3.1,87 mins   More at IMDB TMDB,Drama
L’agenzia dei bugiardi,2019,Weighted average of 2.90 based on 643 ratings,2.9,98 mins   More at IMDB TMDB,Comedy
The Witness,2019,Weighted average of 3.39 based on 306 ratings,3.4,128 mins   More at IMDB TMDB,"Crime, Thriller"
Jandar,2019,Weighted average of 2.43 based on 768 ratings,2.4,100 mins   More at IMDB TMDB,Drama
And We Go Green,2019,Weighted average of 3.37 based on 230 ratings,3.4,99 mins   More at IMDB TMDB,Documentary
In the Trap,2019,Weighted average of 2.75 based on 357 ratings,2.7,90 mins   More at IMDB TMDB,"Thriller, Horror"
Planet Single 3,2019,Weighted average of 3.10 based on 653 ratings,3.1,101 mins   More at IMDB TMDB,"Romance, Comedy"
Christmas Reservations,2019,Weighted average of 2.90 based on 351 ratings,2.9,90 mins   More at IMDB TMDB,"Romance, TV Movie"
The Tree Tuner,2019,Weighted average of 3.28 based on 325 ratings,3.3,101 mins   More at IMDB TMDB,"Comedy, Drama"
Fortuna’s Eye,2019,Weighted average of 3.20 based on 381 ratings,3.2,110 mins   More at IMDB TMDB,Drama
System K,2019,Weighted average of 3.64 based on 282 ratings,3.6,94 mins   More at IMDB TMDB,"Documentary, History, Drama"
VIP,2019,Weighted average of 3.41 based on 433 ratings,3.4,"1,920 mins   More at IMDB TMDB","Mystery, Drama"
"Clément, Alex, and Everyone Else",2019,Weighted average of 3.04 based on 312 ratings,3.0,75 mins   More at IMDB TMDB,"Comedy, Romance, Drama"
Manmadhudu 2,2019,Weighted average of 2.63 based on 680 ratings,2.6,152 mins   More at IMDB TMDB,"Comedy, Romance"
99 Songs,2019,Weighted average of 3.10 based on 423 ratings,3.1,130 mins   More at IMDB TMDB,"Drama, Music, Romance, Song And Dance, Bollywood Emotional Dramas, Emotional Life Of Renowned Artists, Show All…"
Leaving Afghanistan,2019,Weighted average of 3.31 based on 376 ratings,3.3,112 mins   More at IMDB TMDB,"Drama, Action, War"
Gipsy Queen,2019,Weighted average of 3.39 based on 422 ratings,3.4,117 mins   More at IMDB TMDB,Drama
The Rodriguez and the Beyond,2019,Weighted average of 2.60 based on 567 ratings,2.6,116 mins   More at IMDB TMDB,"Comedy, Family, Science Fiction"
Westside vs the World,2019,Weighted average of 3.42 based on 482 ratings,3.4,96 mins   More at IMDB TMDB,Documentary
Ana’s Desire,2019,No number of ratings available,No average rating available,72 mins   More at IMDB TMDB,Drama
The Beatles: In the Life,2019,Weighted average of 3.09 based on 455 ratings,3.1,103 mins   More at IMDB TMDB,"Documentary, Music"
Old Men Never Die,2019,Weighted average of 3.56 based on 355 ratings,3.6,85 mins   More at IMDB TMDB,"Drama, Comedy"
Queen of Lapa,2019,No number of ratings available,No average rating available,73 mins   More at IMDB TMDB,Documentary
Alan Pakula: Going for Truth,2019,Weighted average of 3.51 based on 220 ratings,3.5,110 mins   More at IMDB TMDB,Documentary
Lieutenant Jangles,2019,Weighted average of 3.26 based on 242 ratings,3.3,97 mins   More at IMDB TMDB,"Comedy, Action, Crime"
Where Are You,2019,No number of ratings available,No average rating available,92 mins   More at IMDB TMDB,Drama
Lynch: A History,2019,Weighted average of 3.59 based on 206 ratings,3.6,85 mins   More at IMDB TMDB,Documentary
Uferfrauen - Lesbian Life and Love in the GDR,2019,Weighted average of 3.65 based on 263 ratings,3.6,115 mins   More at IMDB TMDB,Documentary
Jeff Garlin: Our Man in Chicago,2019,Weighted average of 3.24 based on 430 ratings,3.2,58 mins   More at IMDB TMDB,Comedy
Ivana the Terrible,2019,Weighted average of 3.27 based on 394 ratings,3.3,86 mins   More at IMDB TMDB,Drama
Crossword Mysteries: Proposing Murder,2019,Weighted average of 3.13 based on 376 ratings,3.1,82 mins   More at IMDB TMDB,"TV Movie, Mystery, Crime"
Apache: The Life of Carlos Tevez,2019,Weighted average of 3.49 based on 532 ratings,3.5,360 mins   More at IMDB TMDB,Drama
Aurora Teagarden Mysteries: A Game of Cat and Mouse,2019,Weighted average of 3.18 based on 417 ratings,3.2,83 mins   More at IMDB TMDB,"TV Movie, Crime, Mystery"
Almost Human,2019,Weighted average of 3.42 based on 343 ratings,3.4,91 mins   More at IMDB TMDB,Documentary
Serpentarius,2019,No number of ratings available,No average rating available,83 mins   More at IMDB TMDB,Science Fiction
Holiday for Heroes,2019,Weighted average of 3.07 based on 283 ratings,3.1,84 mins   More at IMDB TMDB,"TV Movie, Romance"
The Ascent,2019,Weighted average of 2.74 based on 345 ratings,2.7,103 mins   More at IMDB TMDB,"Horror, Science Fiction, Action"
Ridge,2019,Weighted average of 3.44 based on 280 ratings,3.4,76 mins   More at IMDB TMDB,"Drama, Adventure"
Brecht,2019,Weighted average of 3.18 based on 243 ratings,3.2,180 mins   More at IMDB TMDB,Drama
Crooked Lines,2019,Weighted average of 3.10 based on 431 ratings,3.1,68 mins   More at IMDB TMDB,Drama
Time for You to Come Home for Christmas,2019,Weighted average of 3.04 based on 290 ratings,3.0,90 mins   More at IMDB TMDB,"TV Movie, Romance"
Rolling Stone: Life and Death of Brian Jones,2019,Weighted average of 3.14 based on 449 ratings,3.1,96 mins   More at IMDB TMDB,"Documentary, Music"
Pet Graveyard,2019,Weighted average of 2.53 based on 292 ratings,2.5,98 mins   More at IMDB TMDB,Horror
Omega Man: A Wrestling Love Story,2019,Weighted average of 3.58 based on 266 ratings,3.6,48 mins   More at IMDB TMDB,"Documentary, TV Movie"
Heavy Craving,2019,Weighted average of 3.33 based on 378 ratings,3.3,90 mins   More at IMDB TMDB,Drama
Frida. Viva la Vida,2019,Weighted average of 3.22 based on 335 ratings,3.2,90 mins   More at IMDB TMDB,Documentary
Wade in the Water,2019,Weighted average of 3.33 based on 428 ratings,3.3,88 mins   More at IMDB TMDB,Drama
The College Admissions Scandal,2019,Weighted average of 3.05 based on 408 ratings,3.1,86 mins   More at IMDB TMDB,"Drama, TV Movie"
Two Moons,2019,No number of ratings available,No average rating available,43 mins   More at IMDB TMDB,Documentary
Hunting Season,2019,Weighted average of 2.91 based on 626 ratings,2.9,90 mins   More at IMDB TMDB,Comedy
Kamen Rider Reiwa: The First Generation,2019,Weighted average of 3.36 based on 409 ratings,3.4,98 mins   More at IMDB TMDB,"Science Fiction, Action, Adventure"
Love Me Tender,2019,Weighted average of 3.28 based on 297 ratings,3.3,83 mins   More at IMDB TMDB,Drama
The Lies Within,2019,Weighted average of 3.46 based on 293 ratings,3.5,960 mins   More at IMDB TMDB,"Drama, Crime, Mystery"
The Living Dead,2019,Weighted average of 3.24 based on 352 ratings,3.2,83 mins   More at IMDB TMDB,Fantasy
The World Between Us,2019,Weighted average of 3.87 based on 408 ratings,3.9,550 mins   More at IMDB TMDB,Drama
The Sad Girls of the Mountains,2019,No number of ratings available,No average rating available,82 mins   More at IMDB TMDB,Documentary
Homme Fatale,2019,Weighted average of 3.13 based on 337 ratings,3.1,110 mins   More at IMDB TMDB,"History, Romance, Comedy"
Drag Kids,2019,Weighted average of 3.32 based on 265 ratings,3.3,79 mins   More at IMDB TMDB,Documentary
Brother’s Day,2019,Weighted average of 2.61 based on 681 ratings,2.6,164 mins   More at IMDB TMDB,"Thriller, Family"
Go! The Unforgettable Party,2019,Weighted average of 2.75 based on 576 ratings,2.8,60 mins   More at IMDB TMDB,"Family, Music, Drama, TV Movie"
Little Miss Period,2019,Weighted average of 3.25 based on 250 ratings,3.3,75 mins   More at IMDB TMDB,Comedy
The Animal People,2019,Weighted average of 3.58 based on 246 ratings,3.6,97 mins   More at IMDB TMDB,Documentary
Baantjer: The Beginning,2019,Weighted average of 3.28 based on 503 ratings,3.3,111 mins   More at IMDB TMDB,"Crime, Action, Thriller, Drama"
Heavy Load,2019,Weighted average of 3.18 based on 615 ratings,3.2,91 mins   More at IMDB TMDB,Comedy
Laundry Show,2019,Weighted average of 3.08 based on 595 ratings,3.1,97 mins   More at IMDB TMDB,"Drama, Comedy, Romance"
The Resistance Fighter,2019,Weighted average of 3.06 based on 495 ratings,3.1,114 mins   More at IMDB TMDB,"Action, War, History"
Catch The Ghost,2019,Weighted average of 3.37 based on 394 ratings,3.4,"1,024 mins   More at IMDB TMDB","Crime, Mystery, Comedy"
The Match,2019,Weighted average of 2.92 based on 524 ratings,2.9,96 mins   More at IMDB TMDB,Drama
Run,2019,Weighted average of 3.23 based on 299 ratings,3.2,78 mins   More at IMDB TMDB,Drama
Lil Rel Howery: Live in Crenshaw,2019,Weighted average of 3.36 based on 249 ratings,3.4,64 mins   More at IMDB TMDB,Comedy
Reckoning,2019,Weighted average of 3.25 based on 295 ratings,3.3,450 mins   More at IMDB TMDB,"Drama, Thrillers And Murder Mysteries, Suspenseful Crime Thrillers, Intriguing And Suspenseful Murder Mysteries, Twisted Dark Psychological Thriller, Gripping, Intense Violent Crime, Noir And Dark Crime Dramas, Show All…"
Man of Men,2019,Weighted average of 3.17 based on 384 ratings,3.2,117 mins   More at IMDB TMDB,Drama
Dolly Parton’s Heartstrings,2019,Weighted average of 3.47 based on 272 ratings,3.5,520 mins   More at IMDB TMDB,Drama
Over the Moon in Love,2019,Weighted average of 2.97 based on 305 ratings,3.0,90 mins   More at IMDB TMDB,"TV Movie, Romance"
Winter Love Story,2019,Weighted average of 3.13 based on 366 ratings,3.1,90 mins   More at IMDB TMDB,"TV Movie, Romance"
Purity Falls,2019,Weighted average of 2.77 based on 284 ratings,2.8,90 mins   More at IMDB TMDB,"Thriller, TV Movie"
Mo,2019,Weighted average of 3.03 based on 443 ratings,3.0,77 mins   More at IMDB TMDB,"Thriller, Drama"
Chronology,2019,Weighted average of 3.25 based on 251 ratings,3.2,117 mins   More at IMDB TMDB,Thriller
To Kill The Dragon,2019,Weighted average of 2.91 based on 216 ratings,2.9,83 mins   More at IMDB TMDB,Horror
The Rainbow,2019,Weighted average of 3.36 based on 406 ratings,3.4,71 mins   More at IMDB TMDB,"Music, Documentary"
Deep in Vogue,2019,Weighted average of 3.28 based on 312 ratings,3.3,61 mins   More at IMDB TMDB,"Documentary, Music"
The Tower,2019,Weighted average of 2.91 based on 299 ratings,2.9,72 mins   More at IMDB TMDB,Drama
South Mountain,2019,Weighted average of 3.28 based on 273 ratings,3.3,82 mins   More at IMDB TMDB,Drama
High Moon,2019,Weighted average of 2.78 based on 266 ratings,2.8,93 mins   More at IMDB TMDB,"Western, Action, Horror"
Badur Hogar,2019,Weighted average of 3.50 based on 276 ratings,3.5,101 mins   More at IMDB TMDB,"Romance, Drama, Comedy"
Princess of the Row,2019,Weighted average of 3.41 based on 242 ratings,3.4,90 mins   More at IMDB TMDB,Drama
Merry Liddle Christmas,2019,Weighted average of 2.96 based on 294 ratings,3.0,90 mins   More at IMDB TMDB,"TV Movie, Romance"
Aurora Teagarden Mysteries: A Very Foul Play,2019,Weighted average of 3.16 based on 402 ratings,3.2,84 mins   More at IMDB TMDB,"TV Movie, Thriller, Mystery, Crime"
On the President’s Orders,2019,Weighted average of 3.45 based on 252 ratings,3.4,70 mins   More at IMDB TMDB,Documentary
Strange Negotiations,2019,Weighted average of 3.58 based on 336 ratings,3.6,92 mins   More at IMDB TMDB,Documentary
Love Story,2019,Weighted average of 3.08 based on 597 ratings,3.1,110 mins   More at IMDB TMDB,"Comedy, Drama, Romance"
A Christmas Duet,2019,Weighted average of 3.05 based on 267 ratings,3.1,80 mins   More at IMDB TMDB,"Romance, TV Movie"
Dissolve,2019,No number of ratings available,No average rating available,80 mins   More at IMDB TMDB,Drama
For the Money,2019,Weighted average of 3.38 based on 235 ratings,3.4,79 mins   More at IMDB TMDB,"Drama, Comedy"
Curse of the Blind Dead,2019,Weighted average of 2.63 based on 291 ratings,2.6,87 mins   More at IMDB TMDB,Horror
The Bygone,2019,Weighted average of 3.09 based on 327 ratings,3.1,106 mins   More at IMDB TMDB,"Crime, Drama"
Rodantes,2019,Weighted average of 3.44 based on 313 ratings,3.4,90 mins   More at IMDB TMDB,Drama
No Smoking,2019,No number of ratings available,No average rating available,96 mins   More at IMDB TMDB,"Documentary, Music"
Darkroom,2019,Weighted average of 2.99 based on 231 ratings,3.0,89 mins   More at IMDB TMDB,"Drama, Crime"
My Summer as a Goth,2019,Weighted average of 2.97 based on 271 ratings,3.0,100 mins   More at IMDB TMDB,"Drama, Comedy"
The Protector,2019,Weighted average of 2.84 based on 449 ratings,2.8,125 mins   More at IMDB TMDB,Romance
A Cheerful Christmas,2019,Weighted average of 2.73 based on 271 ratings,2.7,83 mins   More at IMDB TMDB,"Romance, TV Movie, Holiday Joy And Heartwarming Christmas, Show All…"
"April, May and June",2019,Weighted average of 3.24 based on 499 ratings,3.2,110 mins   More at IMDB TMDB,Drama
Manson: Music From an Unsound Mind,2019,Weighted average of 3.38 based on 380 ratings,3.4,117 mins   More at IMDB TMDB,Documentary
Suburban Wildlife,2019,No number of ratings available,No average rating available,86 mins   More at IMDB TMDB,"Drama, Comedy"
Swoon,2019,Weighted average of 3.18 based on 437 ratings,3.2,104 mins   More at IMDB TMDB,"Drama, Romance"
While We Are Here,2019,Weighted average of 3.36 based on 209 ratings,3.4,75 mins   More at IMDB TMDB,Documentary
Exit 0,2019,Weighted average of 2.77 based on 622 ratings,2.8,95 mins   More at IMDB TMDB,Thriller
Home,2019,Weighted average of 3.49 based on 296 ratings,3.5,93 mins   More at IMDB TMDB,Documentary
Toshimaen: Haunted Park,2019,Weighted average of 2.88 based on 200 ratings,2.9,81 mins   More at IMDB TMDB,Horror
Climate Change: The Facts,2019,Weighted average of 3.64 based on 271 ratings,3.6,58 mins   More at IMDB TMDB,"TV Movie, Documentary"
Video Blues,2019,Weighted average of 3.52 based on 266 ratings,3.5,74 mins   More at IMDB TMDB,Documentary
Thanks for Everything,2019,Weighted average of 3.13 based on 343 ratings,3.1,99 mins   More at IMDB TMDB,"Comedy, Drama, Crime"
Out of Breath,2019,Weighted average of 3.50 based on 240 ratings,3.5,42 mins   More at IMDB TMDB,"Drama, Comedy"
Chuck & Tito,2019,Weighted average of 3.42 based on 423 ratings,3.4,90 mins   More at IMDB TMDB,Documentary
Cult Girls,2019,No number of ratings available,No average rating available,83 mins   More at IMDB TMDB,Horror
My Friend Fela,2019,Weighted average of 3.53 based on 250 ratings,3.5,94 mins   More at IMDB TMDB,Documentary
I’m Livin’ It,2019,Weighted average of 3.14 based on 450 ratings,3.1,114 mins   More at IMDB TMDB,Drama
The Creed,2019,Weighted average of 3.56 based on 395 ratings,3.6,87 mins   More at IMDB TMDB,Documentary
HIStory3: Trapped,2019,Weighted average of 3.61 based on 409 ratings,3.6,500 mins   More at TMDB,"Drama, Romance"
Music and Apocalypse,2019,Weighted average of 3.22 based on 369 ratings,3.2,80 mins   More at IMDB TMDB,"Drama, Comedy"
Uriyadi 2,2019,Weighted average of 3.17 based on 567 ratings,3.2,119 mins   More at IMDB TMDB,"Thriller, Action"
Welcome to the USA,2019,No number of ratings available,No average rating available,95 mins   More at IMDB TMDB,Drama
From Friend to Fiancé,2019,Weighted average of 2.90 based on 376 ratings,2.9,77 mins   More at IMDB TMDB,"Romance, TV Movie"
The Debt,2019,Weighted average of 3.40 based on 270 ratings,3.4,74 mins   More at IMDB TMDB,Drama
Come Kiss Me at 0:00AM,2019,Weighted average of 2.87 based on 408 ratings,2.9,115 mins   More at IMDB TMDB,"Romance, Comedy"
The Plastic House,2019,No number of ratings available,No average rating available,46 mins   More at IMDB TMDB,Documentary
Oray,2019,Weighted average of 3.34 based on 332 ratings,3.3,100 mins   More at IMDB TMDB,Drama
Vantha Rajavathaan Varuven,2019,Weighted average of 2.57 based on 718 ratings,2.6,176 mins   More at IMDB TMDB,"Drama, Action"
The Generation That Gave Up on Love,2019,Weighted average of 3.01 based on 394 ratings,3.0,100 mins   More at IMDB TMDB,Romance
Watch List,2019,Weighted average of 3.44 based on 244 ratings,3.4,94 mins   More at IMDB TMDB,Thriller
Dark Angel,2019,Weighted average of 2.96 based on 293 ratings,3.0,87 mins   More at IMDB TMDB,"TV Movie, Drama"
Aruvam,2019,Weighted average of 2.72 based on 620 ratings,2.7,133 mins   More at IMDB TMDB,"Thriller, Horror"
Harley Queen,2019,Weighted average of 3.46 based on 307 ratings,3.5,100 mins   More at IMDB TMDB,Documentary
