title,year,number_ratings,average_rating,length,genres
Before the Night,2018,No number of ratings available,No average rating available,118 mins   More at IMDB TMDB,"Crime, Drama"
The Male Gaze: First Kiss,2018,No number of ratings available,No average rating available,98 mins   More at IMDB TMDB,"Drama, Comedy"
Oil Capital Underground: The Genesis & Evolution of Punk Rock in Tulsa-Late 70’s to Mid 90’s,2018,No number of ratings available,No average rating available,126 mins   More at IMDB TMDB,"Music, Documentary"
Hero of My Time,2018,No number of ratings available,No average rating available,80 mins   More at IMDB TMDB,"Drama, Comedy"
Hailey Dean Mysteries: 2 + 2 = Murder,2018,No number of ratings available,No average rating available,84 mins   More at IMDB TMDB,"Mystery, TV Movie"
Alinagarer Golokdhadha,2018,No number of ratings available,No average rating available,More at IMDB TMDB,Adventure
The Queen’s Green Planet,2018,No number of ratings available,No average rating available,47 mins   More at IMDB TMDB,"TV Movie, Documentary"
Hospitality,2018,No number of ratings available,No average rating available,80 mins   More at IMDB TMDB,"Thriller, Drama, Crime"
Congratulations Debby,2018,No number of ratings available,No average rating available,75 mins   More at IMDB TMDB,Drama
Epidemic,2018,No number of ratings available,No average rating available,71 mins   More at IMDB TMDB,Horror
Butterfly,2018,No number of ratings available,No average rating available,80 mins   More at IMDB TMDB,Documentary
B-Day!,2018,No number of ratings available,No average rating available,80 mins   More at IMDB TMDB,Comedy
When You No Longer Love Me,2018,No number of ratings available,No average rating available,105 mins   More at IMDB TMDB,"Thriller, Mystery, Drama"
Head Above Water,2018,No number of ratings available,No average rating available,75 mins   More at IMDB TMDB,Drama
The Curse of Lilith Ratchet,2018,No number of ratings available,No average rating available,105 mins   More at IMDB TMDB,Horror
Any Bullet Will Do,2018,No number of ratings available,No average rating available,110 mins   More at IMDB TMDB,Western
King Skate,2018,No number of ratings available,No average rating available,82 mins   More at IMDB TMDB,Documentary
Los Angeles/Tehran,2018,Weighted average of 1.98 based on 244 ratings,2.0,90 mins   More at IMDB TMDB,Comedy
Slimoids,2018,No number of ratings available,No average rating available,50 mins   More at IMDB TMDB,"Horror, Comedy, Science Fiction"
May I Be at Peace,2018,No number of ratings available,No average rating available,95 mins   More at IMDB TMDB,Documentary
Timeless: The Miracle of Christmas,2018,No number of ratings available,No average rating available,82 mins   More at TMDB,"Action, Science Fiction, Adventure"
New Life S.A.,2018,No number of ratings available,No average rating available,79 mins   More at IMDB TMDB,"Drama, Thriller"
Monsters at Large,2018,No number of ratings available,No average rating available,91 mins   More at IMDB TMDB,"Family, Adventure"
Cheerleader Nightmare,2018,No number of ratings available,No average rating available,94 mins   More at IMDB TMDB,"TV Movie, Thriller"
Shake Off Your Sorrows,2018,No number of ratings available,No average rating available,85 mins   More at IMDB TMDB,Drama
"Me, You, He, She",2018,No number of ratings available,No average rating available,96 mins   More at IMDB TMDB,Comedy
Oru Pazhaya Bomb Kadha,2018,Weighted average of 2.83 based on 242 ratings,2.8,147 mins   More at IMDB TMDB,"Romance, Comedy"
Hailey Dean Mysteries: A Marriage Made for Murder,2018,No number of ratings available,No average rating available,84 mins   More at IMDB TMDB,"Mystery, TV Movie"
Astigmatism,2018,Weighted average of 2.54 based on 230 ratings,2.5,85 mins   More at IMDB TMDB,Drama
The Happys,2018,No number of ratings available,No average rating available,87 mins   More at IMDB TMDB,"Comedy, Drama"
刺客伍六七,2018,No number of ratings available,No average rating available,150 mins   More at TMDB,"Animation, Action, Crime"
Sal,2018,No number of ratings available,No average rating available,72 mins   More at IMDB TMDB,Drama
Truth and Lies: Waco,2018,No number of ratings available,No average rating available,81 mins   More at IMDB TMDB,"Drama, Documentary"
Heroes of the Empire,2018,No number of ratings available,No average rating available,61 mins   More at IMDB TMDB,Documentary
Stalked by My Patient,2018,No number of ratings available,No average rating available,86 mins   More at IMDB TMDB,"Thriller, TV Movie"
Like Arrows,2018,No number of ratings available,No average rating available,103 mins   More at IMDB TMDB,Drama
That’s Not My Dog!,2018,No number of ratings available,No average rating available,87 mins   More at IMDB TMDB,Comedy
Everything Must Fall,2018,No number of ratings available,No average rating available,84 mins   More at TMDB,Documentary
Incidente em Antares - O Filme,2018,No number of ratings available,No average rating available,121 mins   More at IMDB TMDB,"TV Movie, Fantasy, Horror, Drama"
Colossal Youth,2018,No number of ratings available,No average rating available,98 mins   More at IMDB TMDB,"Comedy, Drama, Romance"
Thinking like a Mountain,2018,No number of ratings available,No average rating available,91 mins   More at IMDB TMDB,Documentary
Deadly Shores,2018,No number of ratings available,No average rating available,88 mins   More at IMDB TMDB,"Thriller, Drama, TV Movie"
Necrologies,2018,No number of ratings available,No average rating available,75 mins   More at IMDB TMDB,"Horror, Fantasy"
Aabhaasam,2018,No number of ratings available,No average rating available,121 mins   More at IMDB TMDB,Drama
3 AM: Part 3,2018,No number of ratings available,No average rating available,100 mins   More at IMDB TMDB,Horror
We’ll Be Young and Beautiful,2018,No number of ratings available,No average rating available,92 mins   More at IMDB TMDB,Drama
Campo,2018,No number of ratings available,No average rating available,100 mins   More at IMDB TMDB,Documentary
Ten Years Taiwan,2018,No number of ratings available,No average rating available,108 mins   More at IMDB TMDB,Drama
Red Rover,2018,No number of ratings available,No average rating available,95 mins   More at IMDB TMDB,"Romance, Comedy"
Ghoul Scout Zombie Massacre,2018,No number of ratings available,No average rating available,100 mins   More at IMDB TMDB,"Horror, Comedy"
Tiger,2018,No number of ratings available,No average rating available,100 mins   More at IMDB TMDB,"Action, Drama"
"Si vamos 28, volvemos 28",2018,No number of ratings available,No average rating available,80 mins   More at TMDB,No genres available
Aux,2018,No number of ratings available,No average rating available,83 mins   More at IMDB TMDB,"Horror, Thriller, Action"
Hebrews to Negroes: Wake Up Black America,2018,No number of ratings available,No average rating available,208 mins   More at IMDB TMDB,"Documentary, History"
Drugs as Weapons Against Us: The CIA War on Musicians and Activists,2018,No number of ratings available,No average rating available,120 mins   More at IMDB TMDB,Documentary
Above the Clouds,2018,No number of ratings available,No average rating available,87 mins   More at IMDB TMDB,"Comedy, Drama"
Thattumpurath Achuthan,2018,Weighted average of 2.72 based on 223 ratings,2.7,142 mins   More at IMDB TMDB,Comedy
The Power to Heal: Medicare and the Civil Rights Revolution,2018,No number of ratings available,No average rating available,56 mins   More at IMDB TMDB,Documentary
La omisión,2018,No number of ratings available,No average rating available,87 mins   More at IMDB TMDB,Drama
Spider Mites of Jesus: The Dirtwoman Documentary,2018,No number of ratings available,No average rating available,92 mins   More at IMDB TMDB,No genres available
"My Tyrano: Together, Forever",2018,No number of ratings available,No average rating available,108 mins   More at IMDB TMDB,"Animation, Fantasy, Adventure"
Gary and His Demons,2018,No number of ratings available,No average rating available,176 mins   More at IMDB TMDB,"Animation, Drama, Comedy"
Goliath96,2018,No number of ratings available,No average rating available,109 mins   More at IMDB TMDB,Drama
"Michel Legrand, sans demi-mesure",2018,No number of ratings available,No average rating available,52 mins   More at IMDB TMDB,"Music, Documentary"
Bei Bei,2018,No number of ratings available,No average rating available,76 mins   More at TMDB,Documentary
El Piedra,2018,No number of ratings available,No average rating available,90 mins   More at IMDB TMDB,Drama
John Carpenter: Live Retrospective,2018,No number of ratings available,No average rating available,76 mins   More at IMDB TMDB,"Music, Documentary, TV Movie"
Above and Beyond: NASA’s Journey to Tomorrow,2018,No number of ratings available,No average rating available,90 mins   More at IMDB TMDB,Documentary
Ulysses: A Dark Odyssey,2018,No number of ratings available,No average rating available,110 mins   More at IMDB TMDB,"Drama, Adventure, Action"
GRAND PRIX Driver,2018,No number of ratings available,No average rating available,104 mins   More at IMDB TMDB,Documentary
Lengthy Night,2018,No number of ratings available,No average rating available,100 mins   More at IMDB TMDB,Drama
Drishtikone,2018,No number of ratings available,No average rating available,139 mins   More at IMDB TMDB,"Mystery, Romance, Drama, Thriller"
Quiet Killing,2018,No number of ratings available,No average rating available,70 mins   More at TMDB,"Crime, Documentary"
That Night of November,2018,No number of ratings available,No average rating available,84 mins   More at IMDB TMDB,Drama
DOA: Cari Jodoh,2018,No number of ratings available,No average rating available,83 mins   More at IMDB TMDB,Comedy
Hinomaru Sumo,2018,No number of ratings available,No average rating available,576 mins   More at IMDB TMDB,Animation
The Smell of Money,2018,No number of ratings available,No average rating available,98 mins   More at IMDB TMDB,Drama
NOVA: First Face of America,2018,No number of ratings available,No average rating available,53 mins   More at IMDB TMDB,"Documentary, History"
The Queen and I,2018,No number of ratings available,No average rating available,90 mins   More at IMDB TMDB,"Comedy, TV Movie"
Beyond the Bolex,2018,No number of ratings available,No average rating available,95 mins   More at IMDB TMDB,Documentary
Records Collecting Dust II,2018,No number of ratings available,No average rating available,78 mins   More at IMDB TMDB,"Documentary, Music"
Squirrels,2018,No number of ratings available,No average rating available,91 mins   More at IMDB TMDB,Drama
First to the Moon,2018,No number of ratings available,No average rating available,122 mins   More at IMDB TMDB,Documentary
The Intent 2: The Come Up,2018,No number of ratings available,No average rating available,103 mins   More at IMDB TMDB,"Drama, Crime"
Manchi Lakshanalunna Abbayi,2018,Weighted average of 2.81 based on 238 ratings,2.8,129 mins   More at IMDB TMDB,"Drama, Action"
A Glitch in the Matrix,2018,No number of ratings available,No average rating available,54 mins   More at TMDB,Documentary
The Human Element,2018,No number of ratings available,No average rating available,76 mins   More at IMDB TMDB,Documentary
The Work Wife,2018,No number of ratings available,No average rating available,90 mins   More at IMDB TMDB,Drama
"Malambo, The Good Man",2018,No number of ratings available,No average rating available,71 mins   More at IMDB TMDB,Drama
Irina,2018,No number of ratings available,No average rating available,96 mins   More at IMDB TMDB,Drama
Lysis,2018,No number of ratings available,No average rating available,92 mins   More at IMDB TMDB,Drama
W.H.Y. : What Happened to Your relationship,2018,No number of ratings available,No average rating available,120 mins   More at IMDB TMDB,"Drama, Comedy"
BlockheaDs Set My Friends On Fire,2018,No number of ratings available,No average rating available,62 mins   More at IMDB TMDB,"Comedy, Documentary"
It’s All Good,2018,No number of ratings available,No average rating available,70 mins   More at TMDB,Documentary
Her Word Against His,2018,No number of ratings available,No average rating available,87 mins   More at IMDB TMDB,"Crime, Mystery, Drama, TV Movie"
Home Games,2018,No number of ratings available,No average rating available,86 mins   More at IMDB TMDB,Documentary
Hot Bread,2018,No number of ratings available,No average rating available,87 mins   More at IMDB TMDB,Drama
Being Napoleon,2018,No number of ratings available,No average rating available,89 mins   More at IMDB TMDB,"History, Documentary"
Asal Kau Bahagia,2018,No number of ratings available,No average rating available,88 mins   More at IMDB TMDB,"Romance, Drama"
Red Flowers and Green Leaves,2018,No number of ratings available,No average rating available,97 mins   More at IMDB TMDB,Drama
Mohini,2018,No number of ratings available,No average rating available,142 mins   More at IMDB TMDB,"Comedy, Thriller, Horror"
Goli Soda 2,2018,No number of ratings available,No average rating available,130 mins   More at IMDB TMDB,"Drama, Action"
A Besta Pop,2018,No number of ratings available,No average rating available,80 mins   More at TMDB,"Adventure, Romance, Horror, Fantasy, Science Fiction"
Semiconductor,2018,No number of ratings available,No average rating available,77 mins   More at IMDB TMDB,Horror
FANG,2018,No number of ratings available,No average rating available,74 mins   More at IMDB TMDB,Horror
The Go-Getters,2018,No number of ratings available,No average rating available,83 mins   More at IMDB TMDB,"Comedy, Adventure"
The Villain,2018,Weighted average of 2.83 based on 209 ratings,2.8,175 mins   More at IMDB TMDB,"Action, Crime"
The Benefit of the Doubt,2018,No number of ratings available,No average rating available,94 mins   More at IMDB TMDB,"Mystery, Thriller"
Beyond the Night,2018,No number of ratings available,No average rating available,98 mins   More at IMDB TMDB,"Thriller, Drama, Mystery"
Happy Birthday Hannah,2018,No number of ratings available,No average rating available,81 mins   More at IMDB TMDB,Horror
National Theatre Collection: Translations,2018,No number of ratings available,No average rating available,127 mins   More at TMDB,Drama
SP: Crônicas de uma Cidade Real,2018,No number of ratings available,No average rating available,100 mins   More at IMDB TMDB,"Action, Crime, Drama"
The Queen of Sin,2018,No number of ratings available,No average rating available,90 mins   More at IMDB TMDB,"Thriller, TV Movie"
Ordinary Time,2018,No number of ratings available,No average rating available,64 mins   More at IMDB TMDB,Drama
Seduced by My Neighbor,2018,No number of ratings available,No average rating available,87 mins   More at IMDB TMDB,"TV Movie, Thriller"
"I, Douglas Fairbanks",2018,No number of ratings available,No average rating available,54 mins   More at IMDB TMDB,Documentary
Impetus,2018,No number of ratings available,No average rating available,94 mins   More at IMDB TMDB,Drama
Shellmont County Massacre,2018,No number of ratings available,No average rating available,93 mins   More at IMDB TMDB,Horror
Long Lost Daughter,2018,No number of ratings available,No average rating available,90 mins   More at IMDB TMDB,"Thriller, TV Movie"
Miss Arizona,2018,No number of ratings available,No average rating available,94 mins   More at IMDB TMDB,"Comedy, Drama"
The Neighborhood Nightmare,2018,No number of ratings available,No average rating available,89 mins   More at IMDB TMDB,"Mystery, Thriller, TV Movie"
The Eternity Between Seconds,2018,No number of ratings available,No average rating available,90 mins   More at IMDB TMDB,Romance
Hacker,2018,No number of ratings available,No average rating available,More at IMDB TMDB,"TV Movie, Thriller"
Beyond the Opposite Sex,2018,No number of ratings available,No average rating available,89 mins   More at IMDB TMDB,Documentary
Blitzed: Nazis on Drugs,2018,No number of ratings available,No average rating available,58 mins   More at TMDB,"History, Documentary"
Tinker’,2018,No number of ratings available,No average rating available,97 mins   More at IMDB TMDB,"Science Fiction, Drama, Fantasy, Moving Relationship Stories, Touching And Sentimental Family Stories, Emotional And Touching Family Dramas, Surreal And Thought-Provoking Visions Of Life And Death, Powerful Stories Of Heartbreak And Suffering, Heartbreaking And Moving Family Drama, Show All…"
The Wedding Do Over,2018,No number of ratings available,No average rating available,90 mins   More at IMDB TMDB,"TV Movie, Romance"
Beloved Beast,2018,No number of ratings available,No average rating available,174 mins   More at IMDB TMDB,Horror
Orphan Horse,2018,No number of ratings available,No average rating available,101 mins   More at IMDB TMDB,"Family, Drama"
Caprice,2018,No number of ratings available,No average rating available,105 mins   More at IMDB TMDB,"Comedy, Crime, Drama"
The Stone Speakers,2018,No number of ratings available,No average rating available,92 mins   More at IMDB TMDB,Documentary
Hidden Worlds,2018,No number of ratings available,No average rating available,"1,110 mins   More at IMDB TMDB","Comedy, Drama, Mystery"
Who Killed British Cinema?,2018,No number of ratings available,No average rating available,102 mins   More at TMDB,Documentary
Apocalypse: Never-Ending War (1918-1926),2018,No number of ratings available,No average rating available,90 mins   More at IMDB TMDB,Documentary
"Swedish Candy, Some Violence and a Bit of Cat",2018,No number of ratings available,No average rating available,45 mins   More at IMDB TMDB,Comedy
To My River,2018,No number of ratings available,No average rating available,89 mins   More at IMDB TMDB,"Romance, Drama"
Rich Kids,2018,No number of ratings available,No average rating available,97 mins   More at IMDB TMDB,Drama
The Circus,2018,No number of ratings available,No average rating available,228 mins   More at IMDB TMDB,Documentary
Golden State Killer : Main Suspect,2018,No number of ratings available,No average rating available,86 mins   More at IMDB TMDB,"Documentary, Crime"
Astro,2018,No number of ratings available,No average rating available,104 mins   More at IMDB TMDB,"Thriller, Science Fiction, Action"
Thuppakki Munai,2018,No number of ratings available,No average rating available,123 mins   More at IMDB TMDB,"Romance, Thriller, Action"
Petualangan Menangkap Petir,2018,No number of ratings available,No average rating available,93 mins   More at IMDB TMDB,Drama
Ira,2018,Weighted average of 2.96 based on 203 ratings,3.0,138 mins   More at IMDB TMDB,Thriller
Forsaken,2018,No number of ratings available,No average rating available,95 mins   More at IMDB TMDB,"Science Fiction, Drama, Adventure"
Transfert,2018,No number of ratings available,No average rating available,103 mins   More at IMDB TMDB,"Thriller, Drama"
Juveniles,2018,No number of ratings available,No average rating available,88 mins   More at IMDB TMDB,Drama
Drown Among the Dead,2018,No number of ratings available,No average rating available,61 mins   More at IMDB TMDB,Drama
Bridge of Sleep,2018,Weighted average of 2.60 based on 209 ratings,2.6,90 mins   More at IMDB TMDB,"Drama, Crime"
The Dawnseeker,2018,No number of ratings available,No average rating available,82 mins   More at IMDB TMDB,Science Fiction
Kavin Jay : Everybody Calm Down!,2018,No number of ratings available,No average rating available,53 mins   More at IMDB TMDB,"Documentary, Comedy"
Human Affairs,2018,No number of ratings available,No average rating available,82 mins   More at IMDB TMDB,Drama
Zombie at 17,2018,No number of ratings available,No average rating available,84 mins   More at IMDB TMDB,"Thriller, Horror, TV Movie"
Deep State,2018,No number of ratings available,No average rating available,45 mins   More at IMDB TMDB,"Action, Drama, Politics And Human Rights, Exciting Spy Thrillers With Tense Intrigue, Politics, Propaganda, And Political Documentaries, Intense Political And Terrorist Thrillers, Explosive And Action-Packed Heroes Vs. Villains, Riveting Political And Presidential Drama, Show All…"
Yuuna and the Haunted Hot Springs,2018,No number of ratings available,No average rating available,288 mins   More at IMDB TMDB,"Comedy, Animation"
Dream Away,2018,No number of ratings available,No average rating available,86 mins   More at IMDB TMDB,"Documentary, Drama"
Swingers,2018,No number of ratings available,No average rating available,85 mins   More at IMDB TMDB,Comedy
Charbon,2018,No number of ratings available,No average rating available,78 mins   More at IMDB TMDB,Documentary
Insya Allah Sah 2,2018,No number of ratings available,No average rating available,91 mins   More at IMDB TMDB,"Action, Comedy"
The Disappearance of Maura Murray,2018,No number of ratings available,No average rating available,More at IMDB TMDB,Documentary
Nakalimutan Ko Nang Kalimutan Ka,2018,No number of ratings available,No average rating available,99 mins   More at IMDB TMDB,Comedy
As Green As It Gets,2018,No number of ratings available,No average rating available,118 mins   More at IMDB TMDB,"Comedy, Drama"
Arini,2018,No number of ratings available,No average rating available,79 mins   More at IMDB TMDB,No genres available
RAF at 100 with Ewan and Colin McGregor,2018,No number of ratings available,No average rating available,90 mins   More at IMDB TMDB,"History, Documentary, TV Movie"
Antigone,2018,No number of ratings available,No average rating available,56 mins   More at TMDB,No genres available
Nothing Is Truer than Truth,2018,No number of ratings available,No average rating available,75 mins   More at IMDB TMDB,"History, Documentary"
Breathing Into Marble,2018,No number of ratings available,No average rating available,97 mins   More at IMDB TMDB,"Thriller, Drama"
Anunnaki,2018,No number of ratings available,No average rating available,66 mins   More at IMDB TMDB,"Fantasy, Comedy, Science Fiction"
Frig,2018,No number of ratings available,No average rating available,60 mins   More at IMDB TMDB,No genres available
Tej… I Love You,2018,No number of ratings available,No average rating available,145 mins   More at IMDB TMDB,"Romance, Drama"
Exit,2018,No number of ratings available,No average rating available,85 mins   More at IMDB TMDB,Documentary
Wangdrak’s Rain Boots,2018,No number of ratings available,No average rating available,90 mins   More at IMDB TMDB,Drama
Asuang,2018,No number of ratings available,No average rating available,117 mins   More at IMDB TMDB,"Comedy, Fantasy"
Kinky,2018,No number of ratings available,No average rating available,93 mins   More at IMDB TMDB,"Romance, Thriller, Drama"
Boca Juniors Confidential,2018,No number of ratings available,No average rating available,169 mins   More at IMDB TMDB,Documentary
Goya’s Skull,2018,No number of ratings available,No average rating available,83 mins   More at IMDB TMDB,"Documentary, History"
The Big Take,2018,No number of ratings available,No average rating available,83 mins   More at IMDB TMDB,Thriller
Isla Blanca,2018,No number of ratings available,No average rating available,80 mins   More at IMDB TMDB,Drama
Vordum: Price of Death,2018,No number of ratings available,No average rating available,87 mins   More at IMDB TMDB,"Fantasy, Action, Animation"
Dirty Money: The Maple Syrup Heist,2018,No number of ratings available,No average rating available,50 mins   More at IMDB TMDB,Documentary
Tinnitus,2018,No number of ratings available,No average rating available,90 mins   More at IMDB TMDB,Documentary
Bee Team,2018,No number of ratings available,No average rating available,70 mins   More at IMDB TMDB,Animation
Brody Stevens: Live from the Main Room,2018,No number of ratings available,No average rating available,49 mins   More at IMDB TMDB,Comedy
Freddie Mercury: The King of Queen,2018,No number of ratings available,No average rating available,88 mins   More at IMDB TMDB,Documentary
Personal Statement,2018,No number of ratings available,No average rating available,87 mins   More at IMDB TMDB,Documentary
Calypso,2018,No number of ratings available,No average rating available,61 mins   More at IMDB TMDB,"Mystery, Fantasy, Drama"
Everything’s Better than a Hooker,2018,No number of ratings available,No average rating available,56 mins   More at IMDB TMDB,Documentary
Enter the Wild,2018,No number of ratings available,No average rating available,96 mins   More at IMDB TMDB,Drama
When Arabs Danced,2018,No number of ratings available,No average rating available,84 mins   More at IMDB TMDB,Documentary
Alejandro Sanz: What I Was Is What I Am,2018,No number of ratings available,No average rating available,101 mins   More at IMDB TMDB,"Music, Documentary"
Grimsey,2018,No number of ratings available,No average rating available,70 mins   More at IMDB TMDB,Drama
Tropical Night,2018,No number of ratings available,No average rating available,94 mins   More at IMDB TMDB,"Drama, Romance"
Penélope,2018,No number of ratings available,No average rating available,67 mins   More at IMDB TMDB,"Comedy, Romance, Drama"
Bird of Prey,2018,No number of ratings available,No average rating available,94 mins   More at IMDB TMDB,Documentary
Aaron Hernandez Uncovered,2018,No number of ratings available,No average rating available,336 mins   More at IMDB TMDB,Documentary
"Oh Deer, It’s Christmas",2018,No number of ratings available,No average rating available,75 mins   More at IMDB TMDB,"Animation, Family"
"Encantado, le Brésil désenchanté",2018,No number of ratings available,No average rating available,83 mins   More at IMDB TMDB,Documentary
A Deadly View,2018,No number of ratings available,No average rating available,86 mins   More at IMDB TMDB,"Thriller, TV Movie"
In the Hood,2018,No number of ratings available,No average rating available,97 mins   More at IMDB TMDB,"Thriller, Drama"
Fishbowl California,2018,No number of ratings available,No average rating available,83 mins   More at IMDB TMDB,"Comedy, Drama"
One and a Half Prince,2018,No number of ratings available,No average rating available,105 mins   More at IMDB TMDB,Drama
Just Another Immigrant: Romesh at the Greek,2018,No number of ratings available,No average rating available,54 mins   More at IMDB TMDB,Comedy
Love and Revolution,2018,No number of ratings available,No average rating available,86 mins   More at IMDB TMDB,Documentary
Ali Siddiq: It’s Bigger Than These Bars,2018,No number of ratings available,No average rating available,60 mins   More at IMDB TMDB,Comedy
3 Storeys,2018,No number of ratings available,No average rating available,100 mins   More at IMDB TMDB,Drama
Our Madness,2018,No number of ratings available,No average rating available,88 mins   More at IMDB TMDB,Drama
Jaddoland,2018,No number of ratings available,No average rating available,88 mins   More at IMDB TMDB,Documentary
Bücür,2018,No number of ratings available,No average rating available,93 mins   More at IMDB TMDB,"Comedy, Family"
School Service,2018,No number of ratings available,No average rating available,95 mins   More at TMDB,No genres available
The Devil Told Me What To Do,2018,No number of ratings available,No average rating available,85 mins   More at IMDB TMDB,Horror
Friendship of Men,2018,No number of ratings available,No average rating available,85 mins   More at IMDB TMDB,"Documentary, Drama"
Earth,2018,No number of ratings available,No average rating available,61 mins   More at IMDB TMDB,Documentary
Dead Swallows,2018,No number of ratings available,No average rating available,93 mins   More at IMDB TMDB,Thriller
Parts Unknown,2018,No number of ratings available,No average rating available,115 mins   More at IMDB TMDB,Horror
Night God,2018,No number of ratings available,No average rating available,110 mins   More at IMDB TMDB,Drama
Dreamfools,2018,No number of ratings available,No average rating available,98 mins   More at IMDB TMDB,Comedy
Thi Baan The Series 2.2,2018,No number of ratings available,No average rating available,130 mins   More at TMDB,"Comedy, Drama"
5 Reasons Why,2018,No number of ratings available,No average rating available,93 mins   More at TMDB,Drama
No Matter How Much My Mom Hates Me,2018,No number of ratings available,No average rating available,104 mins   More at IMDB TMDB,"Family, Drama"
Aanakallan,2018,Weighted average of 2.82 based on 203 ratings,2.8,155 mins   More at IMDB TMDB,"Comedy, Drama"
Also Starring Austin,2018,No number of ratings available,No average rating available,90 mins   More at IMDB TMDB,Documentary
Creature in the Woods,2018,No number of ratings available,No average rating available,80 mins   More at IMDB TMDB,Horror
DIAMOND EDGE IN SEOUL,2018,No number of ratings available,No average rating available,310 mins   More at TMDB,Music
Time Jumpers,2018,No number of ratings available,No average rating available,80 mins   More at IMDB TMDB,"Drama, Action, Science Fiction"
Father of Four - On the Sunny Side!,2018,No number of ratings available,No average rating available,90 mins   More at IMDB TMDB,Family
De cendres et de braises,2018,No number of ratings available,No average rating available,73 mins   More at IMDB TMDB,Documentary
Peter Pan: The Quest for the Never Book,2018,No number of ratings available,No average rating available,90 mins   More at IMDB TMDB,"Animation, Adventure"
O.J. Simpson: The Lost Confession?,2018,No number of ratings available,No average rating available,97 mins   More at IMDB TMDB,"Documentary, TV Movie"
Love Destiny,2018,No number of ratings available,No average rating available,"1,605 mins   More at IMDB TMDB","Drama, Comedy"
Up to You,2018,No number of ratings available,No average rating available,103 mins   More at IMDB TMDB,Romance
Kid,2018,No number of ratings available,No average rating available,90 mins   More at IMDB TMDB,"Action, Comedy"
Real Naughty Vice Girls,2018,No number of ratings available,No average rating available,101 mins   More at TMDB,"Thriller, Comedy"
Skinford: Chapter 2,2018,No number of ratings available,No average rating available,88 mins   More at IMDB TMDB,"Thriller, Horror, Fantasy, Crime"
White Mama,2018,No number of ratings available,No average rating available,97 mins   More at IMDB TMDB,Documentary
PyeongChang 2018 Olympic Closing Ceremony: The Next Wave,2018,No number of ratings available,No average rating available,125 mins   More at TMDB,Documentary
Eruption: LA,2018,No number of ratings available,No average rating available,87 mins   More at IMDB TMDB,"Action, Science Fiction"
Bluff Master,2018,No number of ratings available,No average rating available,153 mins   More at IMDB TMDB,"Crime, Thriller"
Cicada!,2018,No number of ratings available,No average rating available,82 mins   More at IMDB TMDB,Horror
Outlawed,2018,No number of ratings available,No average rating available,102 mins   More at IMDB TMDB,Action
Parade,2018,No number of ratings available,No average rating available,87 mins   More at IMDB TMDB,"Drama, Comedy"
Smiles of Sad Men,2018,No number of ratings available,No average rating available,92 mins   More at IMDB TMDB,"Drama, Comedy"
Cambodia,2018,No number of ratings available,No average rating available,114 mins   More at TMDB,No genres available
North Pacific,2018,No number of ratings available,No average rating available,112 mins   More at IMDB TMDB,No genres available
Beloved,2018,No number of ratings available,No average rating available,66 mins   More at IMDB TMDB,Documentary
Nose to Tail,2018,No number of ratings available,No average rating available,82 mins   More at IMDB TMDB,Drama
Julia Louis-Dreyfus: The Kennedy Center Mark Twain Prize,2018,No number of ratings available,No average rating available,85 mins   More at IMDB TMDB,"Comedy, Documentary"
Alien Overlords,2018,No number of ratings available,No average rating available,76 mins   More at IMDB TMDB,"Action, Science Fiction, Horror, Drama"
Mother’s Day,2018,No number of ratings available,No average rating available,90 mins   More at IMDB TMDB,"Drama, TV Movie"
Déi,2018,No number of ratings available,No average rating available,90 mins   More at IMDB TMDB,Drama
The Forest,2018,No number of ratings available,No average rating available,97 mins   More at IMDB TMDB,Drama
Aalorukkam,2018,No number of ratings available,No average rating available,114 mins   More at IMDB TMDB,Drama
"Anders, Me and His 23 Other Women",2018,No number of ratings available,No average rating available,90 mins   More at IMDB TMDB,Documentary
The Outer Wild,2018,No number of ratings available,No average rating available,85 mins   More at IMDB TMDB,"Horror, Science Fiction, Action, Adventure"
The Communes of Rojava: A Model In Societal Self Direction,2018,No number of ratings available,No average rating available,42 mins   More at TMDB,No genres available
CALL TV,2018,No number of ratings available,No average rating available,84 mins   More at IMDB TMDB,"Comedy, Crime, Thriller, Mystery"
An Army of Lovers,2018,No number of ratings available,No average rating available,68 mins   More at IMDB TMDB,Documentary
Angolmois: Record of Mongol Invasion,2018,No number of ratings available,No average rating available,276 mins   More at IMDB TMDB,Animation
Cumali Ceber 2,2018,No number of ratings available,No average rating available,104 mins   More at IMDB TMDB,Comedy
Men from Mars,2018,No number of ratings available,No average rating available,91 mins   More at IMDB TMDB,Comedy
The Goose,2018,No number of ratings available,No average rating available,72 mins   More at IMDB TMDB,Drama
Surge of Power: Revenge of the Sequel,2018,No number of ratings available,No average rating available,90 mins   More at IMDB TMDB,"Science Fiction, Comedy, Action"
"¡Ay, Carmen!",2018,No number of ratings available,No average rating available,75 mins   More at IMDB TMDB,Documentary
Afghan Cycles,2018,No number of ratings available,No average rating available,90 mins   More at IMDB TMDB,Documentary
The Game,2018,No number of ratings available,No average rating available,53 mins   More at IMDB TMDB,Documentary
Comment tuer sa mère,2018,No number of ratings available,No average rating available,90 mins   More at IMDB TMDB,Comedy
You Can’t Say No,2018,No number of ratings available,No average rating available,91 mins   More at IMDB TMDB,"Romance, Comedy"
Man on Fire,2018,No number of ratings available,No average rating available,54 mins   More at TMDB,Documentary
